,lugares,LAT_google,LON_google,labels,Quotes,Position
675,Spain,40.46366700000001,-3.74922,GPE," Opus Dei’s traditionalist philosophy initially had taken root in Spain before Franco’s regime, but with the 1934 publication of Josemaría Escrivá’s spiritual bookThe Way– 999 points of meditation for doing God’s Work in one’s own life – Escrivá’s message exploded across the world",79
28,Boston,42.3600825,-71.0588801,GPE,"In Boston not long ago, a disillusioned young investment banker had signed over his entire life savings to Opus Dei before attempting suicide",80
965,the Opus Dei Awareness Network,42.43272,-73.23716999999999,FAC," Sadly, all of these events had helped spawn the new watch group known as the Opus Dei Awareness Network (ODAN)",81
774,Vatican,41.902916,12.453389,FAC,The group enjoyed the full endorsement and blessing of the Vatican,82
676,Spain,40.46366700000001,-3.74922,GPE,"For an instant, his eyes refocused, lingering on the reflection of his awkward face – dark and oblong, dominated by a flat, crooked nose that had been shattered by a fist in Spain when he was a young missionary",83
509,Portugal,39.39987199999999,-8.224454,GPE," As the jet passed over the coast of Portugal, the cell phone in Aringarosa’s cassock began vibrating in silent ring mode",84
1018,»,,,GPE,"«Yes?»«Silas has located the keystone,» the caller said",85
424,Paris,48.856614,2.3522219,GPE,«It is in Paris,86
902,the Grand Gallery,45.5227482,-122.6553259,FAC,"  CHAPTER 6 Having squeezed beneath the security gate, Robert Langdon now stood just inside the entrance to the Grand Gallery",87
81,Da Vincis,41.0758675,-81.5229129,GPE,"The reddish glow of the service lighting sifted upward, casting an unnatural smolder across a staggering collection of Da Vincis, Titians, and Caravaggios that hung suspended from ceiling cables",88
320,Louvre,48.8606111,2.337644,FAC," Although the Grand Gallery housed the Louvre’s most famous Italian art, many visitors felt the wing’s most stunning offering was actually its famous parquet floor",89
903,the Grand Gallery,45.5227482,-122.6553259,FAC," «The curator was attacked in his office, fled into the Grand Gallery, and activated the security gate by pulling that painting from the wall",90
904,the Grand Gallery,45.5227482,-122.6553259,FAC,«So the curator actually captured his attacker inside the Grand Gallery?» Fache shook his head,91
1009,the Vatican Secret Archives,41.9048842,12.4548805,FAC, The muted crimson lighting unfortunately conjured memories of Langdon’s last experience in noninvasive lighting in the Vatican Secret Archives,92
585,Rome,41.9027835,12.4963655,GPE,This was tonight’s second unsettling parallel with his near-death in Rome,93
586,Rome,41.9027835,12.4963655,GPE,Langdon could not believe Rome had been only a year ago; it felt like decades,94
852,Vittoria,41.3518433,-71.77123739999999,GPE,His last correspondence from Vittoria had been in December – a postcard saying she was headed to the Java Sea to continue her research in entanglement physics… something about using satellites to track manta ray migrations,95
959,the Java Sea,-5.090943999999999,112.17041,LOC,His last correspondence from Vittoria had been in December – a postcard saying she was headed to the Java Sea to continue her research in entanglement physics… something about using satellites to track manta ray migrations,96
587,Rome,41.9027835,12.4963655,GPE,"Langdon had never harbored delusions that a woman like Vittoria Vetra could have been happy living with him on a college campus, but their encounter in Rome had unlocked in him a longing he never imagined he could feel",97
905,the Grand Gallery,45.5227482,-122.6553259,FAC,Louvre security responded immediately to the alarm and found the Grand Gallery sealed,98
647,Saunière,42.9278907,2.2629064,LOC," Just below Saunière’s breastbone, a bloody smear marked the spot where the bullet had pierced his flesh",99
1019,»,,,GPE,Telling someone what a symbol» meant» was like telling them how a song should make them feel – it was different for all people,100
1003,the United States,37.09024,-95.712891,GPE,"A white Ku Klux Klan headpiece conjured images of hatred and racism in the United States, and yet the same costume carried a meaning of religious faith in Spain",101
677,Spain,40.46366700000001,-3.74922,GPE,"A white Ku Klux Klan headpiece conjured images of hatred and racism in the United States, and yet the same costume carried a meaning of religious faith in Spain",102
827,Venus,30.2851533,-81.5138602,LOC,"«In its most specific interpretation, the pentacle symbolizes Venus – the goddess of female sexual love and beauty",103
828,Venus,30.2851533,-81.5138602,LOC,The goddess Venus and the planet Venus were one and the same,104
829,Venus,30.2851533,-81.5138602,LOC,The goddess Venus and the planet Venus were one and the same,105
830,Venus,30.2851533,-81.5138602,LOC,"The goddess had a place in the nighttime sky and was known by many names – Venus, the Eastern Star, Ishtar, Astarte – all of them powerful female concepts with ties to Nature and Mother Earth",106
831,Venus,30.2851533,-81.5138602,LOC, Langdon decided not to share the pentacle’s most astonishing property – thegraphicorigin of its ties to Venus,107
832,Venus,30.2851533,-81.5138602,LOC,"As a young astronomy student, Langdon had been stunned to learn the planet Venus traced aperfectpentacle across the ecliptic sky every four years",108
833,Venus,30.2851533,-81.5138602,LOC,"So astonished were the ancients to observe this phenomenon, that Venus and her pentacle became symbols of perfection, beauty, and the cyclic qualities of sexual love",109
834,Venus,30.2851533,-81.5138602,LOC,"As a tribute to the magic of Venus, the Greeks used her four-year cycle to organize their Olympiads",110
835,Venus,30.2851533,-81.5138602,LOC,"Nowadays, few people realized that the four-year schedule of modern Olympic Games still followed the cycles of Venus",111
192,Hollywood,34.0928092,-118.3286614,GPE," Thank you ,Hollywood",112
775,Vatican,41.902916,12.453389,FAC,"As part of the Vatican’s campaign to eradicate pagan religions and convert the masses to Christianity, the Church launched a smear campaign against the pagan gods and goddesses, recasting their divine symbols as evil",113
836,Venus,30.2851533,-81.5138602,LOC,"In the battle between the pagan symbols and Christian symbols, the pagans lost; Poseidon’s trident became the devil’s pitchfork, the wise crone’s pointed hat became the symbol of a witch, and Venus’s pentacle became a sign of the devil",114
770,United States,37.09024,-95.712891,GPE,"«Unfortunately, the United States military has also perverted the pentacle; it’s now our foremost symbol of war",115
837,Venus,30.2851533,-81.5138602,LOC,"Although modern culture had erased much of Venus’s association with the male/female physical union, a sharp etymological eye could still spot a vestige of Venus’s original meaning in the word» venereal",116
838,Venus,30.2851533,-81.5138602,LOC,"Although modern culture had erased much of Venus’s association with the male/female physical union, a sharp etymological eye could still spot a vestige of Venus’s original meaning in the word» venereal",117
321,Louvre,48.8606111,2.337644,LOC,".»Not far away, inside Saunière’s office, Lieutenant Collet had returned to the Louvre and was huddled over an audio console set up on the curator’s enormous desk",118
648,Saunière,42.9278907,2.2629064,LOC,"With the exception of the eerie, robot-like doll of a medieval knight that seemed to be staring at him from the corner of Saunière’s desk, Collet was comfortable",119
906,the Grand Gallery,45.5227482,-122.6553259,FAC," Smiling, he closed his eyes and settled in to enjoy the rest of the conversation now being taped inside the Grand Gallery",120
889,the Church of Saint-Sulpice,48.8510095,2.3350091,FAC,"  CHAPTER 7 The modest dwelling within the Church of Saint-Sulpice was located on the second floor of the church itself, to the left of the choir balcony",121
1020,»,,,GPE,"In a second maneuver that raised eyebrows, the Pope placed the founder of Opus Dei on the» fast track» for sainthood, accelerating an often century-long waiting period for canonization to a mere twenty years",122
588,Rome,41.9027835,12.4963655,GPE,"Sister Sandrine could not help but feel that Opus Dei’s good standing in Rome was suspect, but one did not argue with the Holy See",123
425,Paris,48.856614,2.3522219,GPE,"«One of his numeraries is in Paris tonight…»As Sister Sandrine listened to the odd request, she felt a deepening confusion",124
698,Swinging,37.3662856,-96.3041726,GPE," Swinging her legs off the bed, she stood slowly, chilled by the cold stone on the soles of her bare feet",125
907,the Grand Gallery,45.5227482,-122.6553259,FAC,"Wouldn’t you agree?»Langdon tried to imagine the curator’s final minutes trapped alone in the Grand Gallery, knowing he was about to die",126
426,Paris,48.856614,2.3522219,GPE,«He lived in Paris,127
776,Vatican,41.902916,12.453389,FAC,"Accepting hundreds of lucrative Vatican commissions, Da Vinci painted Christian themes not as an expression of his own beliefs but rather as a commercial venture – a means of funding a lavish lifestyle",128
248,London,51.5073509,-0.1277583,GPE,Langdon had even given a lecture once at the National Gallery in London entitled:» The Secret Life of Leonardo: Pagan Symbolism in Christian Art,129
427,Paris,48.856614,2.3522219,GPE,"When the Pope visited Paris a few years back, Fache had used all his muscle to obtain the honor of an audience",130
908,the Grand Gallery,45.5227482,-122.6553259,FAC,Deep in the heart of the Grand Gallery blinked a tiny red dot,131
92,England,52.3555177,-1.1743197,GPE,"A young Parisiandéchiffreusewho had studied cryptography in England at the Royal Holloway, Sophie Neveu had been foisted on Fache two years ago as part of the ministry’s attempt to incorporate more women into the police force",132
980,the Royal Holloway,51.425673,-0.5630625,FAC,"A young Parisiandéchiffreusewho had studied cryptography in England at the Royal Holloway, Sophie Neveu had been foisted on Fache two years ago as part of the ministry’s attempt to incorporate more women into the police force",133
32,Britain,55.378051,-3.435973,GPE,Her eager espousal of Britain’s new cryptologic methodology continually exasperated the veteran French cryptographers above her,134
693,States,37.09024,-95.712891,GPE,They have a message for you from the States,135
694,States,37.09024,-95.712891,GPE, A message from the States?He tried to imagine who could be trying to reach him,136
428,Paris,48.856614,2.3522219,GPE,Only a few of his colleagues knew he was in Paris,137
1021,»,,,GPE,"Langdon,» she declared, pulling a small slip of paper from her pocket,» this is the number for your embassy’s messaging service",138
429,Paris,48.856614,2.3522219,GPE,It had a Paris phone number and extension on it,139
373,Mount Vesuvius,40.82238299999999,14.4289058,LOC,He now looked like Mount Vesuvius about to erupt,140
1022,»,,,GPE," «Bonjour, vous êtes bien chez Sophie Neveu,» the woman’s voice said",141
1011,the great Church of Saint-Sulpice,48.8510095,2.3350091,FAC,.» CHAPTER 10 Silas sat behind the wheel of the black Audi the Teacher had arranged for him and gazed out at the great Church of Saint-Sulpice,142
505,Place Saint-Sulpice,48.8505411,2.3333816,FAC," Parking the Audi on the deserted Place Saint-Sulpice, Silas exhaled, telling himself to clear his mind for the task at hand",143
639,Saint-Sulpice,45.8253164,-73.3593126,LOC," Looking up at the stone towers of Saint-Sulpice, Silas fought that familiar undertow… that force that often dragged his mind back in time, locking him once again in the prison that had been his world as a young man",144
575,Pyrenees,42.6681804,1.0011899,GPE,The cries of hopelessness against the howling wind of the Pyrenees and the soft sobs of forgotten men,145
4,Andorra,42.506285,1.521801,GPE," Andorra ,he thought, feeling his muscles tighten",146
678,Spain,40.46366700000001,-3.74922,GPE," Incredibly, it was in that barren and forsaken suzerain between Spain and France, shivering in his stone cell, wanting only to die, that Silas had been saved",147
135,France,46.227638,2.213749,GPE," Incredibly, it was in that barren and forsaken suzerain between Spain and France, shivering in his stone cell, wanting only to die, that Silas had been saved",148
359,Marseilles,43.296482,5.36978,GPE, The boy fled home but found the streets of Marseilles equally unfriendly,149
360,Marseilles,43.296482,5.36978,GPE,"When the authorities pulled the boy off her, they gave him an ultimatum – leave Marseilles or go to juvenile prison",150
765,Toulon,43.124228,5.928,GPE, The boy moved down the coast to Toulon,151
5,Andorra,42.506285,1.521801,GPE," Two months later, in shackles, he arrived at a prison in Andorra",152
356,Madrid,40.4167754,-3.7037902,GPE,I am a missionary from Madrid,153
964,the Obra de Dios,43.0435332,-89.4052483,FAC,I was sent here to build a church for the Obra de Dios,154
679,Spain,40.46366700000001,-3.74922,GPE,In the north of Spain,155
362,Mediterranean,34.5531284,18.0480105,LOC,".»Twenty thousand feet above the Mediterranean, Alitalia flight 1618 bounced in turbulence, causing passengers to shift nervously",156
430,Paris,48.856614,2.3522219,GPE,"Eager to know how plans in Paris were progressing, he wished he could phone Silas",157
1023,»,,,GPE,"Not only had she just barged in on Fache without permission, but she was now trying to convince him that Saunière, in his final moments of life, had been inspired to leave a mathematical gag? «This code,» Sophie explained in rapid French,» is simplistic to the point of absurdity",158
1004,the United States,37.09024,-95.712891,GPE,"Embassy could intervene and extradite guilty citizens back to the United States, where they received nothing more than a slap on the wrist",159
909,the Grand Gallery,45.5227482,-122.6553259,FAC,".»Fache was not wild about the idea of Langdon wandering alone down the remaining length of corridor, but he took comfort in knowing the Grand Gallery was a dead end whose only exit was at the other end – the gate under which they had entered",160
910,the Grand Gallery,45.5227482,-122.6553259,FAC,"Arriving at the gate, he slid under, exited the Grand Gallery, marched down the hall, and stormed into the command center at Saunière’s office",161
911,the Grand Gallery,45.5227482,-122.6553259,FAC,.» CHAPTER 12 Robert Langdon felt light-headed as he trudged toward the end of the Grand Gallery,162
912,the Grand Gallery,45.5227482,-122.6553259,FAC,Then he had asked to use the rest room at the end of the Grand Gallery,163
431,Paris,48.856614,2.3522219,GPE, Spring in Paris is not all your song boasts,164
1024,»,,,GPE," «Now do you understand,» Sophie said, her eyes urgent,» why Fache ordered you here tonight, and why you are his primary suspect?»The only thing Langdon understood at the moment was why Fache had looked so smug when Langdon suggested Saunière would have accused his killer by name",165
136,France,46.227638,2.213749,GPE,"In France, the laws protect the police, not criminals",166
432,Paris,48.856614,2.3522219,GPE,"Jacques Saunière was a very prominent and well-loved figure in Paris, and his murder will be news in the morning",167
137,France,46.227638,2.213749,GPE,"Langdon studied the beautiful young woman before him, well aware that aging men in France often took young mistresses",168
506,Place Saint-Sulpice,48.8505411,2.3333816,FAC," The plaza before the great church was deserted at this hour, the only visible souls on the far side of Place Saint-Sulpice a couple of teenage hookers showing their wares to the late night tourist traffic",169
138,France,46.227638,2.213749,GPE," Now, having returned to France for the first time since being arrested and shipped to prison in Andorra, Silas could feel his homeland testing him, dragging violent memories from his redeemed soul",170
6,Andorra,42.506285,1.521801,GPE," Now, having returned to France for the first time since being arrested and shipped to prison in Andorra, Silas could feel his homeland testing him, dragging violent memories from his redeemed soul",171
93,England,52.3555177,-1.1743197,GPE,Sophie had come home a few days early from graduate university in England and mistakenly witnessed her grandfather engaged in something Sophie was obviously not supposed to see,172
433,Paris,48.856614,2.3522219,GPE,".»Standing in the kitchen of her Paris flat, Sophie felt a chill to hear him again after all these years",173
322,Louvre,48.8606111,2.337644,FAC,Call me at the Louvre,174
323,Louvre,48.8606111,2.337644,FAC,Call me at the Louvre,175
866,earth,37.2321077,-95.7243335,LOC,Her grandfather knew more about pagan iconography than anyone else on earth,176
434,Paris,48.856614,2.3522219,GPE," Sighing, she raised her eyes and gazed out at Paris’s dazzling landscape",177
659,Seine,48.6382687,2.4489006,LOC,"On her left, across the Seine, the illuminated Eiffel Tower",178
91,Eiffel Tower,36.1124573,-115.1725102,FAC,"On her left, across the Seine, the illuminated Eiffel Tower",179
879,the Arc de Triomphe,48.8737917,2.2950275,FAC,"Straight ahead, the Arc de Triomphe",180
370,Montmartre,48.8861929,2.3430895,GPE,"And to the right, high atop the sloping rise of Montmartre, the graceful arabesque dome of Sacré-Coeur, its polished stone glowing white like a resplendent sanctuary",181
636,Sacré-Coeur,48.88670459999999,2.3431043,FAC,"And to the right, high atop the sloping rise of Montmartre, the graceful arabesque dome of Sacré-Coeur, its polished stone glowing white like a resplendent sanctuary",182
891,the Denon Wing,33.7411915,-84.9361705,FAC," Here at the westernmost tip of the Denon Wing, the north-south thoroughfare of Place du Carrousel ran almost flush with the building with only a narrow sidewalk separating it from the Louvre’s outer wall",183
324,Louvre,48.8606111,2.337644,FAC," Here at the westernmost tip of the Denon Wing, the north-south thoroughfare of Place du Carrousel ran almost flush with the building with only a narrow sidewalk separating it from the Louvre’s outer wall",184
1025,»,,,GPE,".»«Iwilldo that,» Sophie said, speaking hurriedly,» but after you’re safely inside the U",185
1026,»,,,GPE,"Langdon,» she said hurriedly,» I need to ask you one last question",186
