,Unnamed: 0,Unnamed: 0.1,lugares,LAT_google,LON_google,labels,Quotes,Position,cluster_label,day,Quotes_total
43,,,"<a href=""http://www.rabbitholeclubroma.it/""target=""_blank""> Rabbit Hole Club Roma </a><br><b>Rating: </b>3.3<br><b>Popularity: </b><br>92",41.89068080000001,12.4706659,CLUB,"[]<b>Author: </b>Blanche Leroy; <br><b>Rating: </b>1<br><b>When: </b>a year ago<br>Horrible place to go out, misorganized, you have to sign a form to get in after waiting an hour for no obvious reason. I do not recommend at all!<br><br><b>Author: </b>Ruth Tacandong; <br><b>Rating: </b>1<br><b>When: </b>2 years ago<br>Went shortly after it opened and stayed for an hour in hopes that the crowd would grow. Left because we realized that we were the only ones around as everyone left. 5$ cover charge isn't worth it. Music was hard to dance to and drinks were up to 20$; they also don't do any fancy shots. They also record your full name, birth date, and state you're from. Mandatory ID.

Would not recommend<br><br><b>Author: </b>Carlos Villavieja; <br><b>Rating: </b>1<br><b>When: </b>3 years ago<br>Three room underground disco. 10 euros entrance that only includes bad alcohol, they asked for an  additional 7 euros for a good gin or whisky, total 17. €. They don't serve quality alcohol,  probably fake brands, be careful.<br><br><b>Author: </b>Sophie Hartley; <br><b>Rating: </b>2<br><b>When: </b>2 years ago<br>Thought it was a club. It was not. Nice bar, but not worth 15 euros entry<br><br><b>Author: </b>Dominic Mullen; <br><b>Rating: </b>1<br><b>When: </b>3 years ago<br>went on a Friday night at midnight: no one was in the club. went back the same night at 2:30am and it was completely empty. not one person except for a couple in the smoke room<br><br>",,,3,
44,,,"<a href=""http://www.nurbar.net/""target=""_blank""> NUR BAR </a><br><b>Rating: </b>3.6<br><b>Popularity: </b><br>85",41.897109,12.474981,CLUB,"[]<b>Author: </b>Fabrizio Maria Guidi; <br><b>Rating: </b>5<br><b>When: </b>4 years ago<br>bella location<br><br><b>Author: </b>Giuseppe Fiordalisi; <br><b>Rating: </b>2<br><b>When: </b>a year ago<br>The glories of the past are a distant memory! Mediocre piano bar, old commercial house music ""attracts foreigners"", good cocktails (only positive note!). Once sold out rooms not open to the public. Such a pity<br><br><b>Author: </b>Lanciano Serena; <br><b>Rating: </b>1<br><b>When: </b>a year ago<br>We decided to celebrate my cousin's birthday .. But about an hour and a half ago we were literally thrown out because the police arrived for a check and it turned out that the place is not in order to be open after 2 am !!! I state that we paid the table € 30 !!!! The security service leaves a lot to be desired .. A boy pointed the laser in our eyes to tell us to go out, after I pointed it out to him for the third time and instead of apologizing he started verbally attacking me, not taking into account that I was a customer, much less a woman. I am horrified .. Needless to say, I will never set foot again !!! A star is too much !!!!<br><br><b>Author: </b>Francesco Giacobbi; <br><b>Rating: </b>4<br><b>When: </b>2 years ago<br>Located in an appropriate manner for its type as it is close to piazza venezia, the interiors are furnished with a luxury that does not exaggerate, making the stay pleasant for the eyes as well. Bar service managed in an excellent way even in the evenings when there is an open bar, making the evening run smoothly to be able to enjoy a good glass of wine. Also appreciable is the quality of the buffet offered and the live music, peculiar is the sudden change of the evening from a formal evening with live music to a disco around one in the morning in order to cover a wider range of people.<br><br><b>Author: </b>Anna Maria Passante; <br><b>Rating: </b>3<br><b>When: </b>2 years ago<br>Terrible local noisy darkness an unbearable confusion ... I do not understand how young and not young people go to go there ... it is always queued x to enter even if there is a table booked for a party .... food all cold in part of the pasta that was nothing of it ..... everything falls to the ground Xche it is all tight, the tables with arched legs make everyone stumble .... the sofas knocked out .... they fill it up to capacity and so they can't follow all the guests in return, it's full of bouncers or the like who check - it's x say - the situation .... they just check not to be screwed ... in short, a disaster ... you have a lot to learn. ... although I understand that it is a money factory ... but it is only a fashion<br><br>",,,3,
45,,,"<a href=""http://www.hdo.it/""target=""_blank""> La Cabala </a><br><b>Rating: </b>3.4<br><b>Popularity: </b><br>85",41.9019733,12.4723318,CLUB,"[]<b>Author: </b>abigail garcia; <br><b>Rating: </b>1<br><b>When: </b>3 years ago<br>Would not recommend going to this place if you are in Rome. Arrived around midnight, thinking this place would be starting up and instead was sent to the piano bar because the upstairs wasn't open yet. So we went to the empty piano bar, maybe three people in the whole bar. Decided to have a drink, when I asked for a menu they didn't have one, which I thought was pretty weird. Anywyas, bought two shots of tequila and it came out to 30€...so not worth it for that place.<br><br><b>Author: </b>Alexander Graf; <br><b>Rating: </b>1<br><b>When: </b>5 years ago<br>First no menu, and then ridiculous 30 € for a Gin Tonic. The Ambient is definitely not that high class. This is just rip-off. Don't go there !<br><br><b>Author: </b>Oscar Andersson; <br><b>Rating: </b>1<br><b>When: </b>2 years ago<br>They are not serious. They try to trick tourist to pay more and claim that its ”because of the service”. Beware!!!<br><br><b>Author: </b>EDOARDO MARCHETTI; <br><b>Rating: </b>4<br><b>When: </b>4 years ago<br>Nice place, in a beautiful building in the center of Rome<br><br><b>Author: </b>Samuel Van der Stappen; <br><b>Rating: </b>1<br><b>When: </b>3 years ago<br>Never seen an unfriendlier bouncer (seriously)<br><br>",,,3,
46,,,"<a href=""http://www.lasalettakaraoke.it/""target=""_blank""> La Saletta </a><br><b>Rating: </b>4.2<br><b>Popularity: </b><br>70",41.8998292,12.4701903,CLUB,"[]<b>Author: </b>Lou Lowton; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Best night ever in this little Roman gem!! Lots of locals enjoying wonderful Italian songs and plenty of English/American anthems. Were made so welcome! Fantastic venue - thanks for a lovely evening guys!!<br><br><b>Author: </b>Zeichenkohle; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>One of the best evenings I had in Rome!

Things started off slow, we registered to sing, got a little card and took some seats next to the wall.

The karaoke system is old school, and most of the songs are in italian--but there is a nice list of American songs as well.

We all toss the mic around from person to person, sing together, create makeshift duets. It was a magical experience, I felt like I was back in my old choir group.

The amount of joy in the atmosphere was amazing. I really felt like part of this little inclusive group of singers.<br><br><b>Author: </b>Suzana Caneca; <br><b>Rating: </b>5<br><b>When: </b>2 years ago<br>Best karaoke in Rome! All the people there  are so nice, and fun! Loved the place!<br><br><b>Author: </b>Andres Jimenez Ayala; <br><b>Rating: </b>2<br><b>When: </b>2 years ago<br>Too small and hot but good atmosphere<br><br><b>Author: </b>Riccardo Nappi; <br><b>Rating: </b>1<br><b>When: </b>2 years ago<br>Very small, unorganized, and grumpy bartenders.
If you ask for a song expect someone else to sing it....
as they don’t call who asked for the song.
Left after 20minutes...<br><br>",,,3,
52,,,"<a href=""""target=""_blank""> Il Sigillo - Roma </a><br><b>Rating: </b>5.0<br><b>Popularity: </b><br>6",41.90301569999999,12.474982,CLUB,"[]<b>Author: </b>Irene Bodio; <br><b>Rating: </b>5<br><b>When: </b>3 years ago<br>VERY ORIGINAL premises. Evenings chic and devoted to fun. Members are people who love kindness, sophistication and beautiful evenings.
I highly recommend it<br><br><b>Author: </b>Antonio Melillo Melillo; <br><b>Rating: </b>5<br><b>When: </b>3 years ago<br>Excellent cocktails, very kind welcome, very elegant place and in the center. Keep it up! Great!<br><br><b>Author: </b>Sara Scotellaro; <br><b>Rating: </b>5<br><b>When: </b>3 years ago<br>amazing location ... too dark<br><br><b>Author: </b>umberto zagarola; <br><b>Rating: </b>5<br><b>When: </b>4 years ago<br><br><br><b>Author: </b>Andrea Cammilleri; <br><b>Rating: </b>5<br><b>When: </b>4 years ago<br><br><br>",,,3,
53,,,"<a href=""http://www.060608.it/it/cultura-e-svago/beni-culturali/beni-architettonici-e-storici/fontana-dei-fiumi.html""target=""_blank""> Fiumi Fountain </a><br><b>Rating: </b>4.8<br><b>Popularity: </b><br>4572",41.8989673,12.4730872,PRK,"[]<b>Author: </b>Marcos Chavarria; <br><b>Rating: </b>5<br><b>When: </b>2 months ago<br>All comments agree in one thing. This is a beautiful square, the 4 rivers fountain is a great sight. The details and the history behind it are just marvelous. You can have a coffee. Lunch or dinner at the surrounding restaurants, have a look at the daily life at the Piazza Navona is just delightful. Recommended for all parties<br><br><b>Author: </b>Shelby Elkins; <br><b>Rating: </b>5<br><b>When: </b>2 months ago<br>Always a pretty sight to see! Of course, Piazza Navona is free to visit. There are plenty of food options in the square and so much to see. The church is free to visit, and the three fountains are very nice. You can even talk to a psychic and learn your possible destiny!🤫<br><br><b>Author: </b>Mahammad Alizada; <br><b>Rating: </b>5<br><b>When: </b>8 months ago<br>Amazing<br><br><b>Author: </b>Hartmut P; <br><b>Rating: </b>5<br><b>When: </b>in the last week<br>Fountain made by the famous baroque artist Bernini , depicting the four great rivers of the World<br><br><b>Author: </b>Regan; <br><b>Rating: </b>5<br><b>When: </b>5 months ago<br>The coolest back story for a fountain ever! The figures on the fountain are all covering their faces to save their eyes from the sight of a rival Architects Building adjacent. Brilliant! Incredible sculpture also and set an an impressive square.<br><br>",,,3,
58,,,"<a href=""http://www.sovraintendenzaroma.it/i_luoghi/roma_medioevale_e_moderna/fontane/fontana_di_piazza_della_rotonda""target=""_blank""> Obelisco del Pantheon </a><br><b>Rating: </b>4.7<br><b>Popularity: </b><br>841",41.8993212,12.4767522,PRK,"[]<b>Author: </b>Scott Miller; <br><b>Rating: </b>5<br><b>When: </b>a week ago<br>I felt like I was in a movie 🎦. Magical place. To see more of my photo's please see my instagram page @scottstravelphotos<br><br><b>Author: </b>Michael Pilgrom; <br><b>Rating: </b>5<br><b>When: </b>2 months ago<br>Definitely visit. It's free and very interesting<br><br><b>Author: </b>Michael Ibukun; <br><b>Rating: </b>5<br><b>When: </b>2 months ago<br>Pantheon, temporarily closed due to Covid19 restrictions. It looks cool on the outside, and I think that's enough to see.<br><br><b>Author: </b>Muhammad Hamza; <br><b>Rating: </b>5<br><b>When: </b>3 months ago<br>A Great place to enjoy your time and have some quality food as well.<br><br><b>Author: </b>Lorenzo Falorni; <br><b>Rating: </b>5<br><b>When: </b>11 months ago<br>Next to the Brazilian Embassy and if you take a right you end up in the Senate of the Republic.There's plenty of space, and the fountain may be looked upon from all angles too.<br><br>",,,3,
59,,,"<a href=""http://060608.it/it/cultura-e-svago/beni-culturali/beni-architettonici-e-storici/fontana-del-moro.html""target=""_blank""> Moor Fountain </a><br><b>Rating: </b>4.7<br><b>Popularity: </b><br>521",41.8981206,12.4731517,PRK,"[]<b>Author: </b>Hartmut P; <br><b>Rating: </b>5<br><b>When: </b>in the last week<br>Fountain designed in 1575 by giacomo della Porta, but the statue of the Moor is from the famous baroque artist Bernini<br><br><b>Author: </b>Vinay Kulkarni; <br><b>Rating: </b>5<br><b>When: </b>2 months ago<br>Lovely fountain in piazza novona. Nice old construction.<br><br><b>Author: </b>Derek Stewart (Stew-Art-Prints); <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Epic square in Rome many gorgeous fountains to admire.<br><br><b>Author: </b>Davide Danti; <br><b>Rating: </b>5<br><b>When: </b>8 months ago<br>Amazing fountain in Piazza Navona!! Is a sculpure made in marble and is amazing by night!! 🇮🇹🌃❤️<br><br><b>Author: </b>Skylar Sekr; <br><b>Rating: </b>3<br><b>When: </b>a year ago<br>It's nice except for pushy waiters trying to get you into their restaurants and the constant nagging of street sellers..... that and its very busy!!! Go in the evening it's much better!!!<br><br>",,,3,
60,,,"<a href=""http://www.sovraintendenzaroma.it/""target=""_blank""> Fontana di Piazza Farnese </a><br><b>Rating: </b>4.5<br><b>Popularity: </b><br>129",41.89500969999999,12.4714431,PRK,"[]<b>Author: </b>Simone Coletta; <br><b>Rating: </b>5<br><b>When: </b>8 months ago<br>The Square is really nice, good for the nightlife, lots of space and security as there is police and army nearby, recommended<br><br><b>Author: </b>Rue Jer; <br><b>Rating: </b>4<br><b>When: </b>a year ago<br>All points in Rome are beautiful<br><br><b>Author: </b>Steven Rahman; <br><b>Rating: </b>5<br><b>When: </b>2 years ago<br>Put this fountain on your walking tour to see the Farnese Palace.  It's the French Embassy in Italy, designed by Michelangelo.  Try seeing it in the early evening to admire the views of the illuminated rooms.<br><br><b>Author: </b>Jivko Velev; <br><b>Rating: </b>3<br><b>When: </b>a year ago<br>There are two identical fountains, looking like bathtub in front of the French Palace/Palazzo Farnese/, at Piazza Farnese.<br><br><b>Author: </b>Rasp Berry; <br><b>Rating: </b>4<br><b>When: </b>3 years ago<br>The place has potential. Palace block is famous and influential renessaince building,  but courtyard look's like a parking lot, cars are next to fountains, it could be polished more.<br><br>",,,3,
64,,,"<a href=""http://www.sovraintendenzaroma.it/i_luoghi/roma_medioevale_e_moderna/fontane/fontana_in_piazza_nicosia""target=""_blank""> Fontana di Piazza Nicosia </a><br><b>Rating: </b>4.0<br><b>Popularity: </b><br>11",41.9031315,12.4747449,PRK,"[]<b>Author: </b>KH Wong; <br><b>Rating: </b>2<br><b>When: </b>a year ago<br>Just a small square with a fountain. Not much really.<br><br><b>Author: </b>Stefano Bucciarelli; <br><b>Rating: </b>4<br><b>When: </b>6 months ago<br>It characterizes the square

Every time I try the history books, I rub my eyes to reread the events of this city.
In Piazza Nicosia, suffocated by parked cars, there is the beautiful fountain designed by Giacomo Della Porta.
Not just any one, because in Rome there are many works that bear his signature. But this one is not like the others and it was not as we see it today, because it was originally located in Piazza del Popolo, long before Valadier dedicated himself to it heart and soul with his genius.
What we see remains: the elevated octagonal basin, the elegant balustrade in cipollino marble and a basin decorated with heraldic emblems.
Only three small columns connected by two iron bars protect it from modernity.<br><br><b>Author: </b>Maria Tanasa; <br><b>Rating: </b>5<br><b>When: </b>9 months ago<br>The fountain in Piazza Nicosia was originally located in Piazza del Popolo, was built in 1572 by Giacomo della Porta for Pope Gregory XIII Boncompagni, whose dragon we note on the basin, to inaugurate the restoration of the Virgin Aqueduct.
When Giuseppe Valadier carried out the current restyling of the Piazza del Popolo in 1823, it was demolished to be relocated to Piazza Nicosia in 1950, when renovation work was carried out on the area coordinated by the architect Marcello Piacentini.<br><br><b>Author: </b>vincenzo marsella; <br><b>Rating: </b>4<br><b>When: </b>4 months ago<br>Beautiful fountain<br><br><b>Author: </b>Stefano Manzo; <br><b>Rating: </b>3<br><b>When: </b>2 years ago<br>The Fontana del Trullo was designed by Giacomo Della Porta in 1572.

Today it is located in Piazza Nicosia, it was placed here in 1950 (after having been dismantled for several years in the warehouses of the municipality).

Very beautiful is the octagonal basin, raised by two steps of the same shape, is the only original part left, the rest are reconstructions.

Fortunately it is protected by an area of ​​respect delimited by columns, connected with iron bars.

Unfortunately, the vehicles parked around and the small size of the Piazza, do not give the right emphasis to the work.<br><br>",,,3,
