,Name,Website,Phone Number,LON,LAT,Rating,Popularity,Last 5 Reviews
10,,,,12.468053,41.9069217,4.3,990,
11,Obicà Mozzarella Bar - Parlamento,http://obica.com/ristoranti/roma-parlamento,+39 06 683 2630,12.4760622,41.9022671,4.1,983,"[]<b>Author: </b>Lukas Wellens; <br><b>Rating: </b>5<br><b>When: </b>9 months ago<br>Absolute must, great quality food! Fresh mozzarella and great prosciutto. Clean place, fast and friendly service. For a quick bite or a prolonged pranzo/cena. Don't miss this! ⭐⭐⭐⭐⭐<br><br><b>Author: </b>Thao Nguyen; <br><b>Rating: </b>5<br><b>When: </b>9 months ago<br>Excellent food, plater of cheese and charcuterie is enough for two!
I learned that mozzarella was a whole art itself.<br><br><b>Author: </b>romain chappard; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Incredible restaurant with very tasteful plates. Waiters are very kind and it's a very peaceful place !<br><br><b>Author: </b>Eduardo Mirón; <br><b>Rating: </b>5<br><b>When: </b>9 months ago<br>Great cheese. Ideal for a nice dinner among Rome's narrow streets!<br><br><b>Author: </b>Salsa; <br><b>Rating: </b>4<br><b>When: </b>a year ago<br>Had Happy Hour drinks and mini pizza for 9 euros each.
A great place to stop and rest on our wanderings.
Prompt and friendly service<br><br>"
12,,,,12.4604246,41.9061208,4.1,910,
13,Wine Bar De' Penitenzieri,,+39 06 687 5350,12.4608059,41.9012103,4.5,876,"[]<b>Author: </b>Sergio Naboka; <br><b>Rating: </b>5<br><b>When: </b>9 months ago<br>Very nice and cosy place with friendly crew.
As we understood, it is a family restaurant, so they work on name and quality.

We ordered pasta carbonara and ravioli with ricotta. Both dishes were tasty and big enough.

Additionally to that, we received a vine with bruschetta for aperitive and lemon ice cream for dessert.

We would like to thank the staff of the restaurant for a perfect supper.<br><br><b>Author: </b>Jason Shechter; <br><b>Rating: </b>5<br><b>When: </b>3 months ago<br>The food during happy hour was unbelievable. Ask for their wine recommendations you won’t be disappointed.<br><br><b>Author: </b>Mike Kelley; <br><b>Rating: </b>4<br><b>When: </b>10 months ago<br>Lovely Intimate restaurant very close to the Vatican. we ended coming back a few times and it was wonderful every time. Our group tried several different dishes and were never disappointed. from Pasta, to small sandwiches, appetizers etc.. all delicious. we will be back to visit on our next trip.<br><br><b>Author: </b>Fr. Robert Ballecer, SJ; <br><b>Rating: </b>5<br><b>When: </b>3 months ago<br>Forget the places on the Via. They cater to tourists who are ok paying way too much for weak coffee.

THIS is where the locals go for coffee. (This has been my spot for three years.) 1 Euro for a coffee. 2.20 for a cappuccino and cornetto. The food is pretty darn good as well. Try a pizza di salmone!<br><br><b>Author: </b>Tony Smits; <br><b>Rating: </b>5<br><b>When: </b>10 months ago<br>Super appetizers. Very Nice. Price quality<br><br>"
14,cybo,http://www.cyboroma.com/,+39 06 6821 0341,12.4718042,41.8991072,4.6,857,"[]<b>Author: </b>Jacob Payne; <br><b>Rating: </b>3<br><b>When: </b>5 months ago<br>Food and service was very good. Nice outside seating and beautiful indoor bar and dinning room. The only reason I am not giving 5 stars is because the price is a bit high and the bill came with over 15$ worth of food and drink that were not ordered and it was an awkward back and fourth to get the bill corrected.<br><br><b>Author: </b>Carlos Mina; <br><b>Rating: </b>5<br><b>When: </b>in the last week<br>Best meal and service in whole of our visit to Italy.
The food was fantastic, the service outstanding, the drinks the best I've ever tasted, the company great and the ambience wonderful. Wish we'd had more time in Rome to visit and eat here once more , highly recommended, thanks mimmo :)<br><br><b>Author: </b>Olivia Murray; <br><b>Rating: </b>2<br><b>When: </b>9 months ago<br>Disappointing. We saw this place had good reviews and a good menu so we decided to come here on Saturday night. We were shown to a table by a very polite and friendly waiter after being forgotten by the first waiter (the one who served us for the duration), yet were then rudely told we couldn’t sit at that table by who appeared to be the head waiter. Instead we were stuck down in the corner, while the original table remained empty. Our waiter was quite abrupt; he forgot my order, asked me again but still managed to bring the wrong starter. He also walked away from me before i could give him my drink order. We waited around 30-45 minutes for our main course, which meant that we were not offered a dessert menu as it appeared the kitchen was closed. We were ignored for another half hour while we waited to order a cocktail, even though there were only 4 tables of people, including us, and three wait staff. The food was great but you would expect better service for somewhere on the pricier end. Very disappointed with the waiter and the head waiters attitude towards us. Seemed as though we were treated poorly because we’re young and tourists. We’re all paying customers at the end of the day.<br><br><b>Author: </b>Lou Mustillo; <br><b>Rating: </b>5<br><b>When: </b>8 months ago<br>Excellent food and service. Great selection and kids options. Also good vegetarian choices. Great pasta and pizza. Near Piazza Navona.<br><br><b>Author: </b>Alex It; <br><b>Rating: </b>5<br><b>When: </b>5 months ago<br>There are some restaurant experiences that live on in your memory and cybo has created memories of a beautiful day In Rome where we were beautifully looked after.

Thanks must go to the wonderful waiter who made us so welcome on our initial request for a table. he was and is the epitome of what you would hope for when entering a restaurant. Welcoming ,kind and appreciative of our custom. Thank you for making our day in Rome and our lunch at cybo  so memorable.

My wife being a Coeliac and unable to tolerate gluten was immediately reassured that the menu had a number of available options for her. We shared a gluten free pizza and carbonara with truffel and it was fabulous. The coffee was perfect and the cheerful banter from other members of the team made for an excellent lunch.

You consider yourself fortunate when you come across a gem like cybo and today we felt particularly blessed. Wha a difference kindness and a smile makes to a dining experience. Particularly when the menu options available match the welcome.

Thank you to all at cybo for making our time in Rome even more speciAl than we could have hoped for.<br><br>"
15,Barnum Roma,http://www.barnumroma.com/,+39 06 6476 0483,12.470073,41.8969732,4.5,800,"[]<b>Author: </b>Matthew Kang; <br><b>Rating: </b>5<br><b>When: </b>2 weeks ago<br>Great place as great as their service. Could communicate well in English and were genuinely sweet people! Was there one day for breakfast and the other for lunch and both did not disappoint. Not many people can get bacon and eggs done well but they did. Ambiance was also comfy. Waiter accommodative, finding me a place when there’s none and just all round kind. Bravo! Did I mention they make great coffees too?? Simply put, j’adore! A quite difficult friend of mine whom I brought there was also impressed and was eager to return the next day.<br><br><b>Author: </b>M. G.; <br><b>Rating: </b>5<br><b>When: </b>a week ago<br>Absolutely delicious avocado toast for breakfast and the barista sure knows how to make great coffee! It was so good we skipped our hotel lunch and came here 3 times!<br><br><b>Author: </b>Fred Beizl; <br><b>Rating: </b>5<br><b>When: </b>in the last week<br>Had a very good v60 here (a washed Colombian - super juicy and grapefruity). The barista was very welcoming and friendly, too.<br><br><b>Author: </b>Sandra Pfattner; <br><b>Rating: </b>5<br><b>When: </b>2 weeks ago<br>Friendly staff, super food and good coffe<br><br><b>Author: </b>Olga Burdash; <br><b>Rating: </b>5<br><b>When: </b>2 weeks ago<br>Excellent brunch, tasty fresh juices and a very enjoyable terrace!<br><br>"
16,Birreria Trilussa,http://www.birreriatrilussa.it/,+39 06 581 9067,12.4690086,41.89169,4.1,691,"[]<b>Author: </b>Petr Sobíšek; <br><b>Rating: </b>4<br><b>When: </b>7 months ago<br>Nice restaurant brewing their own beer (that was the reason why we came :-). And Trilussa Double IPA was really worth it. They have few other craft beers on tap (Belgian, American...) and good pasta as well.<br><br><b>Author: </b>John Willemsen; <br><b>Rating: </b>3<br><b>When: </b>10 months ago<br>Simple place, €4 for a small Peroni Gran Riserva was a bit expensive though. The snacks they serve looked nice, but I didn't try them.<br><br><b>Author: </b>Lindsey Zamiela; <br><b>Rating: </b>4<br><b>When: </b>a year ago<br>Fun spot for after dinner drinks. We sat outside with heaters and had a lovely time.<br><br><b>Author: </b>Sam S.; <br><b>Rating: </b>5<br><b>When: </b>10 months ago<br>Great cafe and cool friendly staff!!<br><br><b>Author: </b>Thiago Oliveira; <br><b>Rating: </b>2<br><b>When: </b>9 months ago<br>The cashier is not friendly, that was upsetting<br><br>"
17,The Highlander Pub,http://www.highlanderome.com/,+39 06 6880 5368,12.4764387,41.9032087,4.2,688,"[]<b>Author: </b>Rim S.; <br><b>Rating: </b>5<br><b>When: </b>3 months ago<br>Low key, warm and cosy pub in the middle of Rome... Very kind owner...<br><br><b>Author: </b>Matthew Perry; <br><b>Rating: </b>5<br><b>When: </b>8 months ago<br>It's a nice little ultra dive. Literally underground. Nice people. Will play whatever NFL game you want. Food is edible, and thats all that matters.<br><br><b>Author: </b>Bish Bash Bosh; <br><b>Rating: </b>4<br><b>When: </b>a year ago<br>Surprisingly nice to find a seat so easily during the 6 Nations for a few Coronas and to watch England crush Wales again.<br><br><b>Author: </b>Stephen Legg; <br><b>Rating: </b>4<br><b>When: </b>a year ago<br>Fun spot down some stairs near the river and not far from attractions. Banquette that we sat in had no spring left so was basically like sitting in a valley of the couch.

Beers were good and cold. Service was friendly and very accommodating to our English. Cheers!<br><br><b>Author: </b>Julia P; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>This place was a highlight for my bro and I during our trip in Italia. We were walking around near Spanish Steps and it was a crazy holiday shopping day. The crowds were insufferable, so we decided to grab a drink and let the hordes of people taper off. I searched ""pub"" and Highlander Pub came up.

The entrance is unassuming, so you might miss it if you're not looking. It's downstairs and has 2 rooms, a bar and a dining area. The bartender was this woman from Argentina who was a riot, and the conversation didn't feel forced or awkward at any point. The beer prices are average for Rome. Everyone here speaks perfect English.

I would recommend this for anyone in the area looking for a true, sit-down bar experience. Also, definitely recommended for fellow beer lovers.<br><br>"
18,Casa Coppelle,http://www.casacoppelle.com/,+39 06 6889 1707,12.475883,41.900735,4.3,552,"[]<b>Author: </b>Djordjiana Buric; <br><b>Rating: </b>5<br><b>When: </b>a month ago<br>Amazing food, upscale fancy place but service and food were great! Would highly recommend it!<br><br><b>Author: </b>Natalie Bell; <br><b>Rating: </b>5<br><b>When: </b>8 months ago<br>A very extensive wine list if you know what your looking for and very helpful staff if you don't. Beautifully decorated and generally a very good price point. We had the best steak we've ever tasted in the beef fillet with pink peppercorns. Luxury all round.<br><br><b>Author: </b>Jacquie Orphanopoulos; <br><b>Rating: </b>5<br><b>When: </b>6 months ago<br>One of the best restaurants in Rome!! Excellent cuisine, top quality ingredients...great wine list. Gorgeous decor!! Professional staff. I adored it. I HIGHLY recommend dinning there!!<br><br><b>Author: </b>Marie Peeters; <br><b>Rating: </b>5<br><b>When: </b>7 months ago<br>If I could assign this restaurant 10 stars out of 5, I would do it. 😍<br><br><b>Author: </b>kylie tham; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>It was my first time visiting Italy and one of my best memories will be my experience at Casa Copelle. Everything was above my expectations: service, food and ambiance. It was just perfect!<br><br>"
19,Residenza di Ripetta,https://www.residenzadiripetta.com/?utm_source=GB&utm_medium=organic,+39 06 323 1144,12.4761793,41.9088792,4.3,550,"[]<b>Author: </b>Caroline N; <br><b>Rating: </b>5<br><b>When: </b>7 months ago<br>I stayed at this lovely hotel back in mid-September. It has with wonderful staff. Good central location. The garden is very peaceful and pretty. The rooftop cocktail bar is an added bonus. The hotel is handling the Covid situation very well, I felt very safe there<br><br><b>Author: </b>Alessia Mattiaccio; <br><b>Rating: </b>5<br><b>When: </b>10 months ago<br>We only stayed for one night and we had a great time! The hotel was located in the center, with two steps you are in Trinita 'dei Monti. We had breakfast in a really nice garden inside! Very kind staff.<br><br><b>Author: </b>Peter B; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Amazing hotel, staff are so friendly and helpful, food is excellent, the location is great. Would highly recommend staying here. We loved it so much we had our wedding here :)<br><br><b>Author: </b>Francesco M.; <br><b>Rating: </b>3<br><b>When: </b>a year ago<br>Like almost all the hotels in the city center of Rome, no matters what you pay, they are a bit old fashion or even oldish... Residenza di Ripetta is no exception. A bit oldish, a bit outdated... The effort they put in keeping it good, it would need a complete renovation... At least new paint on the walls and new furniture... In the rooms and in the common areas.
The people are very nice, they really try their best. A great thanks to all the people.
Breakfast is good, location is great.<br><br><b>Author: </b>Paolo Saccone; <br><b>Rating: </b>4<br><b>When: </b>a year ago<br>It's elegant and fine, Palace of the 18 century within an good restaurant! Near Piazza del Popolo and Via del Corso in Rom. 👍<br><br>"
20,Hostaria Da Cesare,http://www.ristorantecesare.com/,+39 06 686 1227,12.4683735,41.9052894,4.1,499,"[]<b>Author: </b>Spionas Ribbson; <br><b>Rating: </b>1<br><b>When: </b>9 months ago<br>We had already had dinner and walked past on our way home and decided to get one more glass of wine before bedtime. While sitting there we asked the waitor for some snacks, maybe a couple of cheeses or something - to go with the wine. It was not on the menu but he said he could make something for us. We were super clear that we were not looking for something to eat, that we had already ate and just wanted a small snack with the wine. He ended up serving us a four different types of cheese, including a big mozzarella and then charging us €30 for it. The wine was €7/glass which was totally fine. This place really screwed us over. Don't go there!<br><br><b>Author: </b>Michael Asheroff; <br><b>Rating: </b>4<br><b>When: </b>a year ago<br>Really good food at rational pricing.  The sauces are excellent - tried several different dishes.  Not fine dining but better than most in the area.  Great wine selection.<br><br><b>Author: </b>Vorname Nachname; <br><b>Rating: </b>2<br><b>When: </b>a year ago<br>The food is good, not great. The prices are okay.
My glass was broken at the bottom and on the wine bottle the date was blacked out for whatever reason, nevermind.

There are a lot of friendly waiters, the one who served my table however was very unfriendly. An old guy with white hair, near bold head.
At one point he brought my dish and shouted ""Eh!"" to place directly on my serviette, close to pushing away my hands with the plate.
The other dishes he served wordlessly and in a harsh manner.
Sorry for coming to your restaurant, old man!
This place shouldn't be listed in the Guide Michelin, the food doesn't make up for things like this.<br><br><b>Author: </b>Clive Field; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Stunning food! Amazing fish menu items. All dishes are prepared to order, not pre cooked. Authentic Italian food lovingly prepared and presented.<br><br><b>Author: </b>Violeta Villaseñor; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Always the best food, service and kindness, thanks a million Alessandro 👍😋😋♥️😘😊<br><br>"
21,Enoteca Ferrara,https://enotecaferrara.com/,+39 06 5833 3920,12.470248,41.8913591,4.4,478,"[]<b>Author: </b>Olive Elwell; <br><b>Rating: </b>5<br><b>When: </b>2 weeks ago<br>Really great cave-like restaurant in a very cute area! It may seem a bit expensive but you get a lot and the atmosphere is amazing. I will definitely go here again on the very first night I am back on holiday in Rome. It is a really special experience and the wait staff is very friendly. My boyfriend and I have little to no knowledge about wine and they helped us find a really delicious bottle in our price range.

We had fried gnocchi, fried goat cheese with candied peaches, fondue gnocchi with mushrooms, stuffed guineafowl, baked goat, and tiramisu.<br><br><b>Author: </b>Anh Lee; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Delicious food and homemade pasta. The gnocchi with truffle sauce are highly recommended. The service is very friendly and special requests were made without any ifs and buts. Very good restaurant!<br><br><b>Author: </b>jay9000; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Excellent everything. Best meal in Rome so far. Excellent service. Really can’t say enough good things. A great mix of traditional and contemporary cuisine.<br><br><b>Author: </b>Brittney Nelson; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Super friendly staff with delicious wine +snacks!!<br><br><b>Author: </b>Joe Giosa; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Excellent !  It would take me all day to rave about this restaurant . Fried arthichoke , fried sardines, mussels , etc.<br><br>"
