,Name,Website,Phone Number,LON,LAT,Rating,Popularity,Last 5 Reviews
10,Terrasse de l'Alcazar,http://www.alcazar.fr/,+33 1 53 10 19 99,2.3379059,48.8546237,4.2,1441,"[]<b>Author: </b>Alp Hizal; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Great food. Service with a smile. Creative cocktails. Gets quite busy. Reservation is a must. Upstairs is a bar and a DJ cabin. Great overall experience.<br><br><b>Author: </b>Johanna Schlurmann; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Like a throw back in time. Great location for good food and for little party upstairs as well.
Big variety of dishes: starters, main courses & desserts. Very tasty!<br><br><b>Author: </b>Shaheryar Mian; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Snails on the appetizer menu were great. Good portions for the main. And great value for money and service was efficient.<br><br><b>Author: </b>Thomas Hyatt; <br><b>Rating: </b>4<br><b>When: </b>8 months ago<br>Nice food and cocktaila but their lobster main was a little anaemic and more like a starter.<br><br><b>Author: </b>Mark Warne-Smith; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Very very frosty venue, worth every euro for both food and service. Scallops were in the best ever range, the cocktail, named after Madame Claude, was quite possibly the best I ever had, and at least in the last 10 years. Full of beautiful people and masters of the universe, but yet for some strange reason didn't have the haughtiness that you would find in an equivalent NY bar, there was something human at the same time about the place that made it even more enjoyable. Love Paris.<br><br>"
11,Le Caveau de la Huchette,http://www.caveaudelahuchette.fr/,+33 1 43 26 65 05,2.3462726,48.8527247,4.5,1410,"[]<b>Author: </b>Adam Carlson; <br><b>Rating: </b>5<br><b>When: </b>a week ago<br>By far my favorite jazz spot in Paris. Old school 1950’s Blue Note / Prestige, Riverside jazz era vibe / mood. Great wine selection . Incomparable ambiance. Cannot wait for it to reopen!!<br><br><b>Author: </b>Thomas Brittain; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>One of my favorite places to visit in Paris. Unbelievable friendly and upbeat atmosphere.  Small cover charge to enter but do not let that discourage you. Look this place up online first to see who is playing what night, but honestly I’ve never been to a bad show here. All of their musicians are fantastic. On your next trip to Paris make this a stop, it will end up being one of the highlights of your trip. Remember to show up when the doors open so that you can ensure you get a good seat.<br><br><b>Author: </b>Hailey Frazier; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>A hidden Jazz Gem! My husband and I had the most charming date night EVER here! The live underground swing band was amazing and we danced the night away!! It’s located in a great spot so you can easily grab food before or after going dancing!

There was a decent sized crowd, small enough to still feel intimate but large enough to have a blast!

We will be visiting again, on our next trip!!<br><br><b>Author: </b>Dev; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Absolutely memorable night of fantastic music and dancing, and watching all the couples dance to jazz was truly a night to remember! Couldn’t stop smiling and grooving to the really catchy music the whole time! Drinks a bit pricy, but would definitely go back there every single time I’m in Paris!<br><br><b>Author: </b>Viola H; <br><b>Rating: </b>3<br><b>When: </b>a year ago<br>Not enough seats and too expensive. Good music and people are actually dancing which is nice<br><br>"
12,Delaville,http://delavilleparis.com/,+33 1 48 24 48 09,2.3491471,48.8707718,3.7,1267,"[]<b>Author: </b>Rebecca Hopper; <br><b>Rating: </b>1<br><b>When: </b>a year ago<br>Don't waste your time or money here.
The slowest service, rude waiters and overpriced. After having to order  drinks twice, they still did not arrive after 40 minutes. Unfortunately the food arrived and we couldn't cancel the order. Took another 20 minutes just to get get the bill. There are plenty of nice places around this are so go somewhere else.<br><br><b>Author: </b>Paulo Henrique; <br><b>Rating: </b>4<br><b>When: </b>a year ago<br>I really like the interior design / architecture. Never tried to eat here, but perfect for a drink any time of the Day.<br><br><b>Author: </b>TS Francis; <br><b>Rating: </b>4<br><b>When: </b>a year ago<br>Interesting and fun interior. The service was slower than normal but the salads and sandwiches were tasty.<br><br><b>Author: </b>Adam McNulty; <br><b>Rating: </b>4<br><b>When: </b>a year ago<br>They put ice in the fresh orange juice on a cold day 🙃<br><br><b>Author: </b>JALZ; <br><b>Rating: </b>1<br><b>When: </b>a year ago<br>Horrible service. Place almost empty and 30 min to deliver a beer. All waiters laugh and talk too much with each other but no attention to client at all. Probably worst attention I have ever have in Paris so far.<br><br>"
13,Les Éditeurs,http://www.lesediteurs.fr/,+33 1 43 26 67 76,2.3384984,48.8519875,4.1,1254,"[]<b>Author: </b>kat achtelik; <br><b>Rating: </b>3<br><b>When: </b>10 months ago<br>We stopped for a coffee break. Elegant interiors, polite service, but the coffee (cappucino) was surprisingly bad and completely overpriced.<br><br><b>Author: </b>Jack Nagle; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Very good food and service, especially the chicken piccata.  Good wine selection also.  We also had breakfast there and it was equally good.  Downstairs it feels like a typical French Bistro, upstairs you are dining in a library with a lot of nooks that make it feel more private than a typical bistro.  Give it a try, you won't regret it.<br><br><b>Author: </b>yj park; <br><b>Rating: </b>4<br><b>When: </b>9 months ago<br>Nice atmosphere, definitely recommend to have a  here, viennoiserie are really good, especially croissants are really crunch!<br><br><b>Author: </b>Peter Vizard; <br><b>Rating: </b>5<br><b>When: </b>7 months ago<br>Les Éditeurs is an institution. It's a refuge from the madding crowd and a world in itself, a lovely place to be in. The food is good, the prices reasonable and the thoroughly civilised atmosphere to be relished.

If you haven't been, go.<br><br><b>Author: </b>Ibraheem Seyam; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Setting is quiet & comfortable. The onion soup was great, so was the steak.
FYI, prices vary of course, but a decent meal will cost more than 30 eur without drinks.<br><br>"
14,Experimental Cocktail Club,https://www.experimentalgroup.com/venue/experimental-cocktail-club/,+33 1 45 08 88 09,2.348261,48.86606399999999,4.3,1202,"[]<b>Author: </b>Tony R; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>We arrived to this cocktail bar on the suggestion of a friend and man are we glad we did. Fantastic cocktails with a neat speakeasy/lounge decor.  Everything from the piano to the playlist of choice is a conceptual home run.<br><br><b>Author: </b>Kees Schouten; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>We had a great night at this place. The people are friendly and best of all... The cocktails were amazing!<br><br><b>Author: </b>Doğa Tunal; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>My fav place in this area! Cosy, cool, super friendly, delicious and high quality. All the staff loves what they do and that makes the place uniquely perfect! Even if you have only 1 night in Paris, this is the place you should visit.<br><br><b>Author: </b>michael ryan; <br><b>Rating: </b>5<br><b>When: </b>3 months ago<br>Absolutely the best.<br><br><b>Author: </b>Sarah Lo; <br><b>Rating: </b>5<br><b>When: </b>2 years ago<br>Small cocktail bar with great mixed drinks. From the outside, it is hard to see inside. It looks just like a plain door with a black curtain. They do have security guarding the door making sure everyone stays safe. The bartender who served us was very friendly and had great customer service.<br><br>"
15,Saint James Albany Paris Hôtel Spa,http://www.saintjamesalbany.com/,+33 1 44 58 43 21,2.3307997,48.864294,4.0,1073,"[]<b>Author: </b>Jonathan Schnaittacher; <br><b>Rating: </b>5<br><b>When: </b>4 months ago<br>The location is great, as it is situated right next to the Louvre and other sights. The staff is very nice and the service is great, as well as the food that can be delivered to your room. Overall a great place if you are planning to stay in Paris over night.<br><br><b>Author: </b>Charlie Roy; <br><b>Rating: </b>4<br><b>When: </b>2 months ago<br>It seems they have closed, perhaps permanently.

6th time back to St. James & Albany. Over past 20 years it's been refurbished quit a bit. Mostly good smart changes. One of the few hotels with a grand piano available, although currently lacking a bench. I've heard guests playing Chopin & Rachmaninov pretty well here. Fairly good breakfasts, good bar after 4 PM. On warm days try meals in their courtyard. Very clean, but still showing signs of wear and age. Rooms on courtyards are very quiet. One of the best locations in all of Paris right on Rue de Rivoli across from the Tuileries. Walk to metro station across street. Multiple great restaurants within 5-10 minute walk. Very nice staff. Helpful.<br><br><b>Author: </b>Kevin DVSteentje; <br><b>Rating: </b>5<br><b>When: </b>5 months ago<br>Excellent Hotel, with 5 star service!!  Top location in the center and very close to the metro.  Very good for business or weekend in Paris<br><br><b>Author: </b>Jackie Schwarzinger; <br><b>Rating: </b>4<br><b>When: </b>a year ago<br>fantastic location, excellent and friendly staff, relaxing pool area for a swim in between sightseeing. room was clean, bed was comfortable and all together for Paris standards spacious and well equipped.

negative: the room is quite dark (I didn't mind, I'd rather have a dark room than noisy street) and the walls are very thin. you can hear people walking down the hall, talking in other rooms etc.

nonetheless I'd book again!<br><br><b>Author: </b>Manuela Llaneza; <br><b>Rating: </b>4<br><b>When: </b>a year ago<br>Beautiful hotel located in the 1st district.
The breakfast was very good but the rooms a bit old fashioned.
I want to stand out a concierge who helped us every time we need a ride in the city, he was very friendly and helpful.<br><br>"
16,Le Duc des Lombards,http://www.ducdeslombards.com/,+33 1 42 33 22 88,2.3485647,48.8597509,4.4,1044,"[]<b>Author: </b>bellerina; <br><b>Rating: </b>4<br><b>When: </b>a year ago<br>Verrrrry cool spot, expensive but totally worth it w the experience. Awesome shows and lovely staff (but srsly don’t go if it’s your last couple days in Paris and you’re broke bc you’ll go fully broke) 🥰<br><br><b>Author: </b>Vik Dowlul; <br><b>Rating: </b>5<br><b>When: </b>2 years ago<br>A tad pricey but you have to remember the music is free.  A lot of seating although your luck where you end up.  We were up stairs which was good.  TVs dotted about to watch the action to while listening to the music.  Wine was good and location is close to the metro.  Recommended if in the area.<br><br><b>Author: </b>Axel Cateland; <br><b>Rating: </b>4<br><b>When: </b>8 months ago<br>One of the best jazz bar in Paris. I got the chance to see and meet Ayo there... A moment of pure happiness<br><br><b>Author: </b>Jessica Campos; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>I had an amazing night with friends. Staff really nice! I forgot I was in a super crowded street!

Parisian prices but you can stay until 4am relax!

Music was AMAZING! There is a vibe in this place!<br><br><b>Author: </b>Derek Erb; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>My favourite jazz club in Paris. I've been going here for over 20 years. Excellent musicians from around the world. Good drinks at average club prices.  But great small club ambiance. Arrive at least 30 minutes before performance to get good seats.<br><br>"
17,Le Baiser Salé,http://www.lebaisersale.com/,+33 1 42 33 37 71,2.347761,48.8598659,3.9,1042,"[]<b>Author: </b>G Gonzalez; <br><b>Rating: </b>3<br><b>When: </b>9 months ago<br>Great for the live music but the venue is small and a bit cramped. Expect to pay 7 euro per person on top of your drinks bill. Also the open mic nights can be hit or miss.<br><br><b>Author: </b>Daniel Nordberg; <br><b>Rating: </b>4<br><b>When: </b>9 months ago<br>Good but small venue. There is a €7 extra charge on your obligatory first drink.
I enjoyed myself and the atmosphere was great. After the concert there is a free for all jam session,  I however couldn't stay long.
Recommended!<br><br><b>Author: </b>Roberto Rupcich; <br><b>Rating: </b>4<br><b>When: </b>a year ago<br>Great time watching live Jazz with some very talented musicians! Above what I was expecting. The show is in a smaller room upstairs where they cram quite a bit of people. Fortunately, they don’t let people smoke up there. Chairs are not very comfortable. Drinks are good and prices are 10-14€ per drink. Go before the live shows and happy hour downstairs is fun with cheaper drinks. Server was very friendly although a little slow since he was the only one upstairs attending to the live music room.
My wife and I had a great experience here but it was certainly due to the music. Go check it out! They seems to hire very talented artists! Very impressed!<br><br><b>Author: </b>Felipe Rodríguez Martínez; <br><b>Rating: </b>5<br><b>When: </b>8 months ago<br>A small and cozy but really high quality Jazz Club in the center of Paris, delicious jam sessions round bout midnight<br><br><b>Author: </b>Scarlett Booking; <br><b>Rating: </b>1<br><b>When: </b>7 months ago<br>I feel sorry for any musician who performs here.
They are treated like factory animals and abused in the most despicable way by the manager and owner of this club.
Avoid this place like you would avoid any toxic waste.
Horrible.<br><br>"
18,café le Zimmer,http://www.lezimmer.com/,+33 1 42 36 74 03,2.346889,48.857807,4.1,928,"[]<b>Author: </b>ALbéToo; <br><b>Rating: </b>5<br><b>When: </b>8 months ago<br>Cosy fumoire style. Great for a rainy day.<br><br><b>Author: </b>Myriam LAHNINE; <br><b>Rating: </b>5<br><b>When: </b>8 months ago<br>Top !<br><br><b>Author: </b>emma gernez; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Very much the picture of the typical old fashioned paris café. Cosy, warm and expensive bien sûr. But it's central Paris and it is a great looking brasserie.<br><br><b>Author: </b>John Krugoll; <br><b>Rating: </b>3<br><b>When: </b>9 months ago<br>The service was impeccable. A nice place for a drink with friends.<br><br><b>Author: </b>vincent galan; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Very nice, elegant bistro. Service was very good and attentive. The food was extremely tasty and they took care of our dietary needs. Food was reasonably priced. The eggs with herring and the flank steak with French fries were awesome. Will definitely be back.<br><br>"
19,The Frog & Princess,http://www.frogpubs.com/pub-the-frog-princess-paris-2.php,+33 1 40 51 77 38,2.3345983,48.85229469999999,3.8,920,"[]<b>Author: </b>Max Haug; <br><b>Rating: </b>3<br><b>When: </b>in the last week<br>Cocktails are good, could be a bit stronger. Happy Hour times should be Indicated more clearly in the menu (not applicable during the weekend). Service is friendly but a bit too pushy<br><br><b>Author: </b>Anthony Presilla; <br><b>Rating: </b>3<br><b>When: </b>9 months ago<br>classic mainstream bar<br><br><b>Author: </b>MaCarmen Mrn Llms; <br><b>Rating: </b>5<br><b>When: </b>4 months ago<br>Super cool the got wine to go is awesome loved it can't wait till its open to use facilities<br><br><b>Author: </b>Aldana Cali; <br><b>Rating: </b>5<br><b>When: </b>3 months ago<br>Great service, loved the music and the tasty food<br><br><b>Author: </b>Martin Beales; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Friendly bar with locally produced beer. Worth a visit.<br><br>"
20,Benoit Paris,http://www.benoit-paris.com/,+33 1 42 72 25 76,2.3501027,48.858397,4.1,841,"[]<b>Author: </b>Geoffroy Coquelin; <br><b>Rating: </b>5<br><b>When: </b>7 months ago<br>A great restaurant starts with the food but goes well beyond that. At Benoit, the food is about as good as it gets. I had the fish but looking around, no matter what was ordered, the smiles were wide and the mmms were plentiful. The service is the best. Very attentive without being intrusive.<br><br><b>Author: </b>Julia Wu; <br><b>Rating: </b>5<br><b>When: </b>11 months ago<br>Super delicious food, the staff were also really friendly, and it was pretty reasonably priced for a Michelin star restaurant! The lunch menu was three courses and really filling. We had a great time and experience, would definitely recommend it :)<br><br><b>Author: </b>Gord K; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Wonderful service and delicious dishes. Traditional restaurant, worth a visit.<br><br><b>Author: </b>Emmanuel Foy; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Upscale genuinely traditional French food, great service, fantastic wine cellar.<br><br><b>Author: </b>Chris Mullin; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>We had such a wonderful experience. The food, the service and the overall experience was Michelin Star worthy. The steak tartar was delicious, as was the Ox tongue. Will love to return next time we're in Paris.<br><br>"
