,Name,Website,Phone Number,LON,LAT,Rating,Popularity,Last 5 Reviews
10,Il Sigillo - Roma,,+39 06 8354 8349,12.4750572,41.9028129,5.0,6,"[]Author: Irene Bodio; Rating: 5; When: 3 years ago 
 VERY ORIGINAL premises. Evenings chic and devoted to fun. Members are people who love kindness, sophistication and beautiful evenings.
I highly recommend it
 NEXT 
 
Author: Antonio Melillo Melillo; Rating: 5; When: 3 years ago 
 Excellent cocktails, very kind welcome, very elegant place and in the center. Keep it up! Great!
 NEXT 
 
Author: Sara Scotellaro; Rating: 5; When: 2 years ago 
 amazing location ... too dark
 NEXT 
 
Author: umberto zagarola; Rating: 5; When: 3 years ago 
 
 NEXT 
 
Author: Andrea Cammilleri; Rating: 5; When: 4 years ago 
 
 NEXT 
 
"
11,the workshop of the artists,http://bottegadegliartisti.net/,+39 345 656 5977,12.4613719,41.90952639999999,4.8,47,"[]Author: Asma Benoun; Rating: 5; When: 3 years ago 
 Such a lovely cozy place, feeling comfortable, being your self, having great company, Lolla was professional, humble, and fun! It's original, vantage, lovely theatre
 NEXT 
 
Author: Midnight Martini; Rating: 5; When: 4 years ago 
 Quirky, cute, fun venue! Intimate and unique
 NEXT 
 
Author: paola valloni; Rating: 5; When: 3 years ago 
 Top
 NEXT 
 
Author: Carla Felli; Rating: 5; When: 2 years ago 
 The location is elegant and magical. The shows are unique and always innovative. The teachers of the courses are great. Absolutely to try !!
 NEXT 
 
Author: Luca Morgante; Rating: 5; When: 4 years ago 
 A beautiful and engaging show. Great interpreter, wise direction, refined and careful musical research. ""Rosy D'Altavilla. Love beyond time"" with Carmen Di Marzo, directed by Paolo Vanacore, original music by Alessandro Panetteri.
 NEXT 
 
"
12,Like,http://www.likeroma.it/,+39 06 687 9389,12.4763204,41.9004967,5.0,2,"[]Author: MarMatok; Rating: 5; When: 3 years ago 
 Quite a rare find: there are not many oyster bars in Rome, and the fact that Like is a part of Quinzi & Gabrieli restaurant assures that everything is as fresh as possible. If you have a chance try the oyster beer!
 NEXT 
 
Author: Oreste Foglia; Rating: 5; When: 4 years ago 
 
 NEXT 
 
"
13,Roma Beer Company - Campo de' Fiori,http://www.romabeercompany.it/,+39 06 6819 2721,12.4722989,41.8957931,4.0,264,"[]Author: Balázs Krucsó; Rating: 5; When: 6 months ago 
 We took a beer and a prosecco there. Both of them were absolutely delightful and also we chatted a lot with the algerian waitress, whos has a very unique life story on Campo de’ Fiori. Definitely recommend to get the place and drink a bit and talk with the employees. You will not regret it!
 NEXT 
 
Author: Enice Hampton; Rating: 5; When: 5 months ago 
 Great food, service and people watching!  We always made a point of coming back here at the end of our day to enjoy Wine, aperol
spritz and Fried Squid!
 NEXT 
 
Author: Rok Bergman; Rating: 3; When: 8 months ago 
 Good food and good beer selecetion.
 NEXT 
 
Author: Mr JoneZ; Rating: 5; When: 8 months ago 
 The food was very delicious and the waiters were very friendly. We recommend this place
 NEXT 
 
Author: Heloisa Lopes; Rating: 2; When: a year ago 
 We were attracted here during Happy Hour, I asked which beers were in Happy Hour, it was two. But they did not told us it was only 0,4L, so we asked 1L and it was not in Happy Hour, and we only discovered that while we were paying (they omitted the information, although I specifically asked which beers were included in Happy Hour). Besides that, they charged us for 2L of the beer that costs 14 euros, but we asked 1L of the 14 euros beer and 1L of the 12 euros beer. They subtracted the 2 euros, but complaining until the very end.
 NEXT 
 
"
14,NUR BAR,http://www.nurbar.net/,+39 331 421 3254,12.474981,41.897109,3.6,85,"[]Author: Fabrizio Maria Guidi; Rating: 5; When: 4 years ago 
 bella location
 NEXT 
 
Author: Lanciano Serena; Rating: 1; When: a year ago 
 We decided to celebrate my cousin's birthday .. But about an hour and a half ago we were literally thrown out because the police arrived for a check and it turned out that the place is not in order to be open after 2 am !!! I state that we paid the table € 30 !!!! The security service leaves a lot to be desired .. A boy pointed the laser in our eyes to tell us to go out, after I pointed it out to him for the third time and instead of apologizing he started verbally attacking me, not taking into account that I was a customer, much less a woman. I am horrified .. Needless to say, I will never set foot again !!! A star is too much !!!!
 NEXT 
 
Author: Giuseppe Fiordalisi; Rating: 2; When: a year ago 
 The glories of the past are a distant memory! Mediocre piano bar, old commercial house music ""attracts foreigners"", good cocktails (only positive note!). Once sold out rooms not open to the public. Such a pity
 NEXT 
 
Author: Marco Bassano; Rating: 3; When: 3 months ago 
 Fairly average
 NEXT 
 
Author: Francesco Giacobbi; Rating: 4; When: 2 years ago 
 Located in a manner appropriate to its type as close to Piazza Venezia, the interiors furnished with a luxury that does not exaggerate making pleasant stay for the eyes. Service bar managed in an excellent way even in the evenings where there is the open bar, spinning smooth the evening to enjoy a good glass of wine. The quality of the buffet offered and the live music is also remarkable, as is the sudden change of the evening from a formal evening with live music at the disco around one in the night to cover a wider range of people.
 NEXT 
 
"
15,The Vain Sheep Roma,,+39 06 4565 4985,12.4549887,41.9091781,1.8,15,"[]Author: Marcus Puccini; Rating: 1; When: 4 years ago 
 Overcharged by nearly double because I was a tourist. Rude staff, mediocre pizza. Lunch special was 12 EUR for pizza, coke and espresso. Got an extra espresso and the bill came to 29 EUR. Lots of hidden fees.

Do not waste your money or time here, there is too much good food in Rome. Eat at an honest restaurant.
 NEXT 
 
Author: maren biester; Rating: 1; When: 4 years ago 
 Horrible!!! Don't go here. Avoid it all together. Staff are super pushy and trying to sell you an €11 bottle of wine for €80. The food is super bla and I feel like I should go in the kitchen and teach them a thing or two about how to add flavor to a meal. Huge disappointment!
 NEXT 
 
Author: Nash Mixon; Rating: 1; When: 4 years ago 
 My first and worst meal in Rome.  Very pushy staff upsold us on everything. Tried to sell us items that were not on the menu, but luckily, we declined.  They did convince us to try a wine that turned out to be 38 euro on the bill.  Be very careful if you eat here.  Also, steak was tough and chewy.  Thankfully, we found many wonderful restaurants afterwards.
 NEXT 
 
Author: Mark Fisher; Rating: 1; When: 4 years ago 
 Avoid this rip off restaurant. They overcharged us at every level.  Charged €4 for tap water, €4 for bread we didn't order and didn't eat. Tried at every level to up sell other items on the menu.  We ended up being charged €15 euros for an appetizer which would normally cost €8 and paid €8 for our seats...it was not even in a piazza or touristy area...total rip off...AVOID.
 NEXT 
 
Author: Billy Denise Dave; Rating: 1; When: 4 years ago 
 They overcharged us by 20 euro and were very pushy and rude staff. Go somewhere else
 NEXT 
 
"
16,Santa Maria Bistrot & Old Pub,http://www.santamariabistrot.com/,+39 06 8767 9930,12.4757501,41.8935403,4.3,554,"[]Author: P S; Rating: 4; When: 8 months ago 
 Nice pub with friendly bartender, the choice of beers is good considering they have draft Guiness 👌🏼
 NEXT 
 
Author: Petr Sobíšek; Rating: 4; When: 5 months ago 
 Nice pub with friendly staff. Guinness and two or three Italian craft beers on tap. We came just for a beer and were satisfied.
 NEXT 
 
Author: Lauren McKinnon; Rating: 5; When: a year ago 
 We stopped in for a quick drink on our way to dinner.  Extensive drinks menu, reasonably priced too.  The venue itself is decorated very nicely, with a cosy welcoming atmosphere.  I had the Black Swan cocktail which was lovely, very strong so only managed the one!
 NEXT 
 
Author: vk; Rating: 5; When: 5 months ago 
 Tasty burgers, tasty snacks, delicious cocktails! Super atmosphere and cool music 😎😊
 NEXT 
 
Author: Linn Lerøy; Rating: 4; When: a year ago 
 A nice place for lunch. We had the club sandwich with chicken and a Maria Vittoria pita. Both very good. Recommend.
 NEXT 
 
"
17,Teatro Centrale Roma,,+39 06 9432 3897,12.4788566,41.89541539999999,4.3,15,"[]Author: Zaccaria Darkangel; Rating: 5; When: a year ago 
 Amazing club, wonderful beats mad and a good vibe 👍
 NEXT 
 
Author: Riccardo Rosati; Rating: 5; When: a year ago 
 Beautiful location, small and cozy, with good acoustics. I've been here for a concert and I'm satisfied. There is an internal bar. Not suitable for a large influx of people but excellent for small concerts
 NEXT 
 
Author: Marco Dal Puppo; Rating: 5; When: a year ago 
 Renovated and elegant, welcoming stalls and stepped gallery suspended on the stage, stairways that evoke times gone by and quality content
 NEXT 
 
Author: Martina S.; Rating: 5; When: a year ago 
 Beautiful evening ... I recommend it!
 NEXT 
 
Author: Laura Pezone; Rating: 5; When: a year ago 
 Amazing place!!!
 NEXT 
 
"
18,Scholars Lounge Irish Pub,http://www.scholarsloungerome.com/,+39 06 6920 2208,12.4799183,41.8962487,4.4,4435,"[]Author: Anna Emese Csákvári; Rating: 5; When: 3 months ago 
 Amazing drinks with cool staff and great atmosphere, good music. Really enjoyed our night here with my Scottish friends. The prices are quite high, but it is Rome we are talking about.
 NEXT 
 
Author: Nele Van den Broeck; Rating: 5; When: 6 months ago 
 We went to this pub because we saw some marketing along the road, so I guess it really helps! The pub itself is big and has a very suited decoration setup. The small compartments are a nice feature, they devide the seating in a nice way. The waiters are really polite and helpful and respect social distancing. They have karaoke nights during the week, but unfortunately we weren't able to join. We can surely recommend a fresh pint of Guinness during the hot Italian days!
 NEXT 
 
Author: Dean Spiller; Rating: 5; When: 5 months ago 
 If there is sport on this is where you want to be. There are screens everywhere and there is tons of comfy seating. The beer is a little pricey, but it's pretty much what you pay for a beer anywhere in Rome, at least here you get to enjoy it in comfort, while watching your favourite team. And the food is excellent!
 NEXT 
 
Author: Orfeas Fella; Rating: 5; When: 6 months ago 
 Loved this place because it is a total sports pub. I was lucky to find place to watch the Europa League Final 2020 there as I was holidays in Rome.
Food is quite good. Service is excellent and staff really helpful and friendly.
I was unlucky because I didn't find place for Champions League 2020 Final.
So if you want to watch an important sports event is better to make reservation.
 NEXT 
 
Author: Taylor Chung; Rating: 4; When: 4 months ago 
 A buddy and I were looking for an irish pub to get a bite and a drink and came across this place. Wide open and good ambience, but the food was poor. Good bartenders and cozy atmosphere. Good wifi to boot.
 NEXT 
 
"
19,Rabbit Hole Club Roma,http://www.rabbitholeclubroma.it/,,12.4706659,41.89068080000001,3.4,93,"[]Author: Blanche Leroy; Rating: 1; When: a year ago 
 Horrible place to go out, misorganized, you have to sign a form to get in after waiting an hour for no obvious reason. I do not recommend at all!
 NEXT 
 
Author: Ruth Tacandong; Rating: 1; When: 2 years ago 
 Went shortly after it opened and stayed for an hour in hopes that the crowd would grow. Left because we realized that we were the only ones around as everyone left. 5$ cover charge isn't worth it. Music was hard to dance to and drinks were up to 20$; they also don't do any fancy shots. They also record your full name, birth date, and state you're from. Mandatory ID.

Would not recommend
 NEXT 
 
Author: Carlos Villavieja; Rating: 1; When: 3 years ago 
 Three room underground disco. 10 euros entrance that only includes bad alcohol, they asked for an  additional 7 euros for a good gin or whisky, total 17. €. They don't serve quality alcohol,  probably fake brands, be careful.
 NEXT 
 
Author: Sophie Hartley; Rating: 2; When: 2 years ago 
 Thought it was a club. It was not. Nice bar, but not worth 15 euros entry
 NEXT 
 
Author: Dominic Mullen; Rating: 1; When: 3 years ago 
 went on a Friday night at midnight: no one was in the club. went back the same night at 2:30am and it was completely empty. not one person except for a couple in the smoke room
 NEXT 
 
"
20,Il Cantiere,https://m.facebook.com/pages/Il-cantiere/170845079607766,+39 06 589 9858,12.4737863,41.8900099,4.5,106,"[]Author: Fabio Marziali; Rating: 4; When: 3 years ago 
 Good place for jazz music and live concerts....it is kind of a youngsters association. Worth a visit if u like that kind of music
 NEXT 
 
Author: Ingel Marcellino; Rating: 5; When: 2 years ago 
 Many art forms, music, dance, theater... In Trastevere, maybe the last real Social-cultural place, now a days....
 NEXT 
 
Author: Danilo Nastasi (FaccioMusica); Rating: 5; When: a year ago 
 Good music, nice location and it feels like home.
 NEXT 
 
Author: arpo medical service arpo medical service; Rating: 4; When: a year ago 
 Notice that the mobile number is incorrect
 NEXT 
 
Author: Isabella Moroni; Rating: 5; When: a year ago 
 Already left a review, it's a place of the heart ... But they don't just make jazz. It's all to discover.
 NEXT 
 
"
