,Name,Website,Phone Number,LON,LAT,Rating,Popularity,Last 5 Reviews
10,Osteria Ragno d'oro,https://www.ragnodoro.org/,+39 06 321 2362,12.4596209,41.90863479999999,4.5,1710,"[]Author: Cheryl Pittuck; Rating: 5; When: 6 months ago <br> Wonderful food, great service, recommend the carbonara<br> NEXT <br> <br>Author: Emily Peng; Rating: 1; When: 6 months ago <br> Different levels of service for tourists and locals.
We watched the Italian-speaking tables around us order the exact same dishes and receive more food (e.g. a stack of zucchini flowers to share between two people,
not the one piece we received) and better quality. Would not recommend.<br> NEXT <br> <br>Author: David Ermer; Rating: 5; When: 7 months ago <br> Recommended by our tour guide after visiting the Vatican.  Excellent food and personable staff.  Spot-on.  Our first full day in Rome, Italy for that matter, got us off on the right foot.<br> NEXT <br> <br>Author: il Francotti; Rating: 5; When: 5 months ago <br> Great old style Roman restaurant.
A top notch roman pasta for just 6 euro.

Be aware prices may change a bit for the same dish from time to time but it's a common practice among true Roman restaurants. It often depens on the waiter and it may be tricky on pizzas.

Still, it's by far the best one in the neighborhood.

Edit to answer the owner: Prices are clearly written on the menu.. given that it's provided. Which it's often not unless one specifically asks for it.
You are welcome.<br> NEXT <br> <br>Author: Melis Umar; Rating: 5; When: 6 months ago <br> A hidden gem in Rome. Must have been the best pasta and bruschetta ever. Make sure to make a reservation though.<br> NEXT <br> <br>"
11,Matricianella,http://www.matricianella.it/,+39 06 683 2100,12.4774352,41.9037782,4.3,1497,"[]Author: Balkrishna Patankar; Rating: 3; When: 7 months ago <br> Cacio e pepe wasn't upto the mark compared to other restaurants in Rome. Prices were high and they charged for the complimentary bread without asking.<br> NEXT <br> <br>Author: Maru Zirolli; Rating: 2; When: 5 months ago <br> Food is good and that’s why it has 2 stars... that’s about it... we waited more than an hour for the food... it came out cold... the waiter was nice, the owner or manager was not..<br> NEXT <br> <br>Author: jan moors; Rating: 4; When: 3 months ago <br> In my trip to Rome, I was in this restaurant. really good food and service with variety of choice.<br> NEXT <br> <br>Author: Geo fay; Rating: 5; When: 6 months ago <br> Exceptional flavor. Roman food at its best, and better than the rest.<br> NEXT <br> <br>Author: Oscar Chong; Rating: 5; When: 5 months ago <br> Really good place where to have a lunch in downtown Rome. Location is fantastic, service is really good and the food is perfectly made.

We tried spaghetti alla carbonara. It was really well balanced (4/5). We also tried abbacchio al forno with patate. It was absolutely delicious. I highly recommend it. The goat meat was tender and full of flavor (5/5).

Then, we shared a saltimbocca alla romana. Suuuuuuuper good. Abundant sauce and the always tasty flavor of sage (5/5).<br> NEXT <br> <br>"
12,La Pratolina,http://www.pizzerialapratolina.it/,+39 06 3600 4409,12.4636917,41.9098518,4.5,1476,"[]Author: Rachel Rook; Rating: 5; When: 12 months ago <br> A friend who has visited Rome before recommended La Pratolina to us, as it is around the corner from the B&B we were staying at during our visit in December. The location is very convenient, and is definitely a local place. As tourists, we definitely did not feel as if we were in a tourist hot spot. We did not realize that reservations were highly recommended, but we were able to be seated when we arrived. The staff was very kind and service was wonderful. The pizza we ordered had prosciutto and arugula, and the prosciutto was cold while the rest of the pizza was warm. Maybe that's how is was to be served, but it wasn't my favorite. If we return, I would likely order something else. However, the Nutella tiramisu that we ordered for dessert was incredible! I wish that we could have brought it back home with us. It was so delicious, and was one of the best things we ate during our week in Rome!<br> NEXT <br> <br>Author: Настя Кузнецова; Rating: 5; When: a year ago <br> The food was so good, I took the Pratolina - so delicious. Asked for a tiramisu for takeaway, didn't like it that much. The place was all booked, I came just after the opening (7 pm) so they sat me on a place that was reserved from 8. Moral of the story - book or come early! The prices are very modest for the food, and you get a complement Prosecco, which is nice.<br> NEXT <br> <br>Author: Sara Eklund; Rating: 4; When: a year ago <br> Nice staff, seems like a place locals go. The pizza was delicious. Good price!<br> NEXT <br> <br>Author: Sebastian St.; Rating: 5; When: a year ago <br> Great service and a really good pizza.
There are about 50 pizza varieties to chose from.
The waitress speaks good English, which is nice when you're not Italian.<br> NEXT <br> <br>Author: mattia canzanella; Rating: 5; When: 8 months ago <br> Really good Roman pizza place<br> NEXT <br> <br>"
13,Abbey Theatre Irish Pub,https://www.abbey-rome.com/,+39 06 686 1341,12.4706,41.8983,4.4,1430,"[]Author: John Samuels; Rating: 5; When: 10 months ago <br> I'm updating my previous review based on more experience attending Abbey Theatre and Pub to watch sporting events. Turns out this may be the best spot in Rome to view American football and international football broadcasts in English. The food is solid. I really don't understand why pubs/restaurants are loathe to offer some of the fine, artisanal Italian beers. Best pub food in Rome.<br> NEXT <br> <br>Author: John Hales; Rating: 5; When: 3 months ago <br> I love the Abbey theatre! The staff are always friendly and amazing. The food is delicious and the Pub itself has a genuine friendly atmosphere. That's why I'm a regular customer!<br> NEXT <br> <br>Author: Waldo GER; Rating: 5; When: 7 months ago <br> Very nice pub with a cool irish owner
Little expensive but this us rome so ...<br> NEXT <br> <br>Author: Michael Hayles; Rating: 5; When: 7 months ago <br> Great bar and make sure you meet Irish Mike, what a character. It’s barmen like this that make a place what it is.<br> NEXT <br> <br>Author: Colzz; Rating: 5; When: a year ago <br> It’s a nice Irish bar, the prices of drinks & food is very reasonable and it has a lovely cozy atmosphere. It looks small when you first enter but there’s tables and booths around the corner. The barman from Liverpool was cool. He was always friendly and helpful even when he was busy. He also remembered us when we came back several days later. If you’re a traveller and looking for a comfortable and reasonably priced bar then this is for you. Recommended.<br> NEXT <br> <br>"
14,Da Tonino - Trattoria Bassetti,,+39 06 4547 0172,12.4693316,41.89919059999999,4.4,1366,"[]Author: Colin Azeltine; Rating: 5; When: 4 months ago <br> Da Tonino is a rare find. A truly Roman trattoria with quality food at prices you can’t usually find so close to so much tourism.

My wife and I stayed down the street from Da Tonino for a solid month and were fortunate enough to eat their food regularly, both dine-in as well as takeaway. Their consistency is impressive, and the staff are all super friendly.

I highly recommend making a point to try Da Tonino, whether it be calling in an order for pick up, or dining with them. It’s easily worth going out of your way for.<br> NEXT <br> <br>Author: Emilie Coalson; Rating: 5; When: 6 months ago <br> One of the better places we ate in Rome - the cacio e pepe was the best we had by far - sharp and tangy! We also had the tripe and the oxtail -both great- and a half litre of house wine. The bill came to €36. This is an ideal first stop if you’re looking for high quality, local Roman food!<br> NEXT <br> <br>Author: Stuart Armstrong; Rating: 5; When: 4 months ago <br> Lovely little spot. Great food, the Parmagiana and the aubergine pasta dish that we had were delicious. Friendly and helpful service.<br> NEXT <br> <br>Author: Joe Harrington; Rating: 1; When: 5 months ago <br> Great location,unfortunately our experience wasn't great, our waiter was inpatient, actually asked for our order while serving another table, even though we hardly sat down, kept trying to suggest dishes, without giving us an opportunity to read menu. Rome is a beautiful city, weather was warm and it was such a pity because it spoiled our evening here. Food was average. There are many wonderful, friendly restaurants with great food in Rome, this was not one of them.<br> NEXT <br> <br>Author: JoAnn Starr; Rating: 5; When: a month ago <br> Eat here! Traditional Italian food, not touristy at all. The food is fabulous, and at a reasonable price.<br> NEXT <br> <br>"
15,Trattoria da Augusto,,+39 06 580 3798,12.4703403,41.89047299999999,4.1,1351,"[]Author: Matteo Caruso; Rating: 4; When: 6 months ago <br> Nice pasta.. nice price..<br> NEXT <br> <br>Author: Patricia Dinglasan; Rating: 5; When: a month ago <br> Worth the wait in line!  We came here in 2009 and happy to find it again in 2020 with our kids. We hope to visit again soon.<br> NEXT <br> <br>Author: Edward Jones; Rating: 5; When: 8 months ago <br> Great rustic Italian food.  We had lunch, caccio pepe and tomato beef stew - great food and relaxed service for a very fair price<br> NEXT <br> <br>Author: Billie-Jean Marcelle; Rating: 4; When: 7 months ago <br> Good hearty homely food. It's in a lively district. It's very popular,  we had to wait 30mins for an outside table.<br> NEXT <br> <br>Author: Jenell Peel; Rating: 5; When: 6 months ago <br> Great restaurant with excellent food, good price, friendly staff, quick service. Large outdoor eating area with lots of tables. It books out quickly but you usually don't have to wait long for a table<br> NEXT <br> <br>"
16,Da Gino al Parlamento,http://www.ristoranteparlamento.roma.it/it/contacts,+39 06 687 3434,12.477446,41.902242,4.5,1345,"[]Author: Sharon Celesta; Rating: 5; When: 2 weeks ago <br> Fabulous is not enough word to describe this place.  5 Stars is not enough to tell the story of how the food was. The Carbonara was absolutely wonderful. Life changing and one of those where you will always remember the flavors and notes as they cross your tongue and it will live with you for the rest of your days.<br> NEXT <br> <br>Author: Ellysa Orterga; Rating: 5; When: a month ago <br> We ordered wine to start, and to my surprise my friend and I received our own little pitcher of wine - probably equivalent to at least 3 glasses per person. WIN! For food I ordered their carbonara, honestly the best carbonara I had while in Rome! Absolutely phenomenal. highly recommend. amazing<br> NEXT <br> <br>Author: Hannah Kurtz; Rating: 5; When: 5 months ago <br> Amazing restaurant! This is an establishment that caters to the locals not the tourists, and therefore serves delicious authentic food. We were fortunate to get a table for lunch with no reservation. We had a starter and 2 pasta dishes that were on special that day. We finished with a tiramisu and chocolate mousse. Absolutely everything was delicious! Our waiter was very helpful and friendly as well. Highly recommend!<br> NEXT <br> <br>Author: Anastasia E; Rating: 5; When: 3 weeks ago <br> Best pasta you can find in Rome. Very traditional trattoria with long history<br> NEXT <br> <br>Author: Mick Keebles; Rating: 5; When: 6 months ago <br> Was recommended this place by the Mendeli Suite where we were staying and the whole experience was fantastic. The food and the service were amazing. Really enjoyed it and will definitely be back when we are next in Rome. Thank You<br> NEXT <br> <br>"
17,Osteria Cacio e Pepe,https://osteriacacioepepe.com/,+39 06 8957 2853,12.469377,41.8908478,4.1,1340,[]Author: Pablo Gándara; Rating: 5; When: 8 months ago <br> Very nice food. A place for Roman people but also for outsiders. Good housewine<br> NEXT <br> <br>Author: Shruti R; Rating: 5; When: 8 months ago <br> The food (ravioli and Cacio e Pepe) was incredible. Great location and service was really hospitable (John served us).<br> NEXT <br> <br>Author: Sven; Rating: 5; When: 7 months ago <br> You can watch the football there while eating :) and the food is very good<br> NEXT <br> <br>Author: Maciej Charzyński; Rating: 5; When: 7 months ago <br> Nice service. Excellent WOW tiramisu!<br> NEXT <br> <br>Author: Carlos Martínez; Rating: 1; When: 5 months ago <br> Terrible restaurant. It has very low quality and the size of the dishes is terrible. I don't know if it is always like this of if it had a bad day. But I dont recomend this place.<br> NEXT <br> <br>
18,Cencio la Parolaccia,http://www.cenciolaparolaccia.it/,+39 06 580 3633,12.468906,41.890474,4.3,1332,"[]Author: Johane Oliveira; Rating: 3; When: 7 months ago <br> A lot of cursing.. But a lot of fun and good food too.. Highly recommend...<br> NEXT <br> <br>Author: Tyler Belisle-Toler; Rating: 5; When: a year ago <br> If you're looking for entertainment and good drinks, look no further than Cencio la Parolaccia. As soon as you enter, the staff will treat you as part of their own family. You will feel as if you walked into the middle of a family dinner with plenty of fun banter and jokes, which you will immediately be a part of.<br> NEXT <br> <br>Author: Emily Friedman; Rating: 5; When: 10 months ago <br> The food here is absolutely amazing and the atmosphere is just lovely!<br> NEXT <br> <br>Author: Francisca Rios; Rating: 4; When: a year ago <br> Live music, comedy, traditional dishes, late night drinks.  Stopped by here when we didn't want the night to end. Laughter and greetings as soon as you walk into the door. In the US we have similar restaurants like (Dick's Last Resort and Wiener's Circle) where we can get your fill of humiliation.  It's all in good fun!  You could feel the energy and spirit of all patrons.  Wonderful time!<br> NEXT <br> <br>Author: Gonzalo Hornos; Rating: 5; When: a year ago <br> Really amazing place, tipically italian with the animation of Mario and friends. And the food is delicious.<br> NEXT <br> <br>"
19,Il Margutta,http://www.ilmargutta.bio/,+39 06 3265 0577,12.478375,41.90948300000001,4.2,1254,"[]Author: Siavash Rahbari; Rating: 2; When: 2 months ago <br> The first time we went, we were quite impressed. The food seemed innovative and tasty. But every subsequent time, like five or six meals, were a disappointment. We really wanted to like this place, but the food is bland or badly executed most of the time. The waitstaff is nice but not very professional. And the prices are too high for the quality that you get. It’s like decent home cooked vegetarian food pretending to be luxurious. There is generally a lot of pretending going on.<br> NEXT <br> <br>Author: Fabrizio Vaccaro; Rating: 3; When: 6 months ago <br> Not really a lot of GF options
Overall is ok... value for money 2 🌟<br> NEXT <br> <br>Author: Yaroslav Kalinin; Rating: 5; When: 8 months ago <br> Excellent customer service, very friendly staff. The place is very beautiful as well, a mix of traditional Italian restaurant and modern design. Very, very delicious food. I went in July of 2020 so the accommodation was changed to comply with the post lockdown rules and the service was still good, clean and easy to follow. Definitely recommend!!!<br> NEXT <br> <br>Author: Oni Jordan; Rating: 5; When: 8 months ago <br> My most favorite veggie restaurant in all of Rome!<br> NEXT <br> <br>Author: Vijay Sisodia; Rating: 3; When: a year ago <br> Nice decor, service and location
For me, the food wasn't all that great.
My expectations were that the dishes would be innovative local cuisine tailored for vegetarians.
Whilst the dishes were innovative in description, idea and presentation, I found them to be somewhat bland and lacking in taste, ie missing substance.<br> NEXT <br> <br>"
20,Siciliainbocca Prati- sede unica in Prati,http://www.siciliainbocca.com/,+39 06 3735 8400,12.4561526,41.9141075,4.4,1213,"[]Author: Luca Palazzotto; Rating: 5; When: 5 months ago <br> Possibly the best Sicilian restaurant in Rome. Grilled shrimps and seefood in general are amazing. Do not miss the cannoli as desert. A bit pricey, but worthed every cent.<br> NEXT <br> <br>Author: Svetlana Negroustoueva; Rating: 4; When: 7 months ago <br> Excellent efficient service, and great menu representative of Sicily. Very nice option away from Roman cuisine.<br> NEXT <br> <br>Author: Paco Aguilar; Rating: 1; When: 7 months ago <br> A real scam!! 35 euros for six shrimps and no sides. Avoid this place at all costs.<br> NEXT <br> <br>Author: W R Edwards; Rating: 5; When: a year ago <br> Excellent. Traditional Sicilian dishes.Had the best fish dish in Italy based on their secret family recipe. Overall the atmosphere (ambience) was great and I want to go back and eat their again. I can see why it is a popular restaurant. There were a lot of people eating at this restaurant. When I asked for Olive oil to eat with my bread, you get an ""ideal about if they care"". They apparently served me in their words the ""finest olive oil"". So my impression is they care about the customer and want to serve authentic geniune high quality food. They also suggested and recommended the red wine from the menu.<br> NEXT <br> <br>Author: David Cook; Rating: 5; When: a year ago <br> Superb food and great atmosphere. The waiters all sang happy birthday to my 7 year old daughter and brought out lit sparklers. Good wines and service; a lovely experience.<br> NEXT <br> <br>"
