,Name,Website,Phone Number,LON,LAT,Rating,Popularity,Last 5 Reviews,type
32,Courtyard of the Pigna,http://www.museivaticani.va/,,12.4546059,41.90573979999999,4.7,265,"[]<b>Author: </b>Lina S. Low; <br><b>Rating: </b>5<br><b>When: </b>5 months ago<br>Before going into the Vatican Museum, you will pass by this giant fractured sphere called Sfera con Sfera, translated as Sphere within a Sphere, is a bronze statue that appears golden as the sun shines down on it. It is 4 meters (a little over 13 feet) in diameter.
First time i see it, really amazed me. maybe because its shining like gold. Good job to italian sculptor, Arnaldo Pomodoro. This is masterpiece!!.<br><br><b>Author: </b>K Adams; <br><b>Rating: </b>2<br><b>When: </b>a year ago<br>A nicely maintained lawn, a massive bronze pinecone (dating from ancient Roman times), a food tent, and far too many tourists. Given the treasures in the rest of the museum I don't think this place really warrants it's own separate listing. It does work as a place to get away from the worse crowds inside the Museum, though there are better views and more shade and space in the other Quad<br><br><b>Author: </b>Fiorisa Lentisco; <br><b>Rating: </b>5<br><b>When: </b>3 months ago<br>Suggestions nd leisure<br><br><b>Author: </b>Anu Haden; <br><b>Rating: </b>4<br><b>When: </b>a year ago<br>Nice spot to sit down and get some sun after spending hours looking at paintings in dark lighting lol. There's two famous sculptures here, a pine cone (Pigna, located by the double  staircase) and The ""Sphere within a Sphere"" statue (the spinning orb in the center). The pigna is ancient, but the sphere is a modern art sculpture made in the 20th century by an Italian sculptor.<br><br><b>Author: </b>J J; <br><b>Rating: </b>5<br><b>When: </b>3 months ago<br>Coffee break<br><br>",PRK
41,"Passpartout ,Roma - Borgo Pio 50",http://www.passpartoutroma.it/,+39 06 4041 2368,12.4609954,41.9038085,4.5,210,"[]<b>Author: </b>Cristian Pirnog; <br><b>Rating: </b>5<br><b>When: </b>6 months ago<br>This place was recommended to us from the hotel where we stayed and we're very grateful for that. We went for lunch there and absolutely loved the food - both pizza and pasta were delicious. I haven't had desert myself, but my kids said it was also very good. Being so close to the Vatican City, the place has also quite decent prices.<br><br><b>Author: </b>Emin A.; <br><b>Rating: </b>5<br><b>When: </b>3 months ago<br>Nice atmosphere, very good service, also they have an English menu, the waiter offered me an English menu, very tasty food and good prices. This restaurant is my favorite in Rome<br><br><b>Author: </b>Annika Lauwen; <br><b>Rating: </b>5<br><b>When: </b>7 months ago<br>Cocktails were expensive but good. Carbonara pasta with truffle was soooo good! We ordered another plate. Best pasta I've had in my entire life.<br><br><b>Author: </b>Vincenzo Piscioneri; <br><b>Rating: </b>3<br><b>When: </b>6 months ago<br>We went there for an aperitivo at the end of a long day. The aperitivo offer is ok, you get three tastings from the kitchen and a drink for 10 euro. But the prosecco was flat and the bloody Mary had the tiniest amount of vodka in it. The food on the other hand was lovely<br><br><b>Author: </b>ΔΗΜΗΤΡΑ ΜΠΑΤΑ; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>The Cheesecake the cappuccino: everything we ordered, was excellent. The service, the atmosphere was so nice! I recommend this place<br><br>",PRK
1,Fontana di Piazza Farnese,http://www.sovraintendenzaroma.it/,+39 06 0608,12.4714431,41.89500969999999,4.5,129,"[]<b>Author: </b>Simone Coletta; <br><b>Rating: </b>5<br><b>When: </b>8 months ago<br>The Square is really nice, good for the nightlife, lots of space and security as there is police and army nearby, recommended<br><br><b>Author: </b>Rue Jer; <br><b>Rating: </b>4<br><b>When: </b>a year ago<br>All points in Rome are beautiful<br><br><b>Author: </b>Steven Rahman; <br><b>Rating: </b>5<br><b>When: </b>2 years ago<br>Put this fountain on your walking tour to see the Farnese Palace.  It's the French Embassy in Italy, designed by Michelangelo.  Try seeing it in the early evening to admire the views of the illuminated rooms.<br><br><b>Author: </b>Jivko Velev; <br><b>Rating: </b>3<br><b>When: </b>a year ago<br>There are two identical fountains, looking like bathtub in front of the French Palace/Palazzo Farnese/, at Piazza Farnese.<br><br><b>Author: </b>Rasp Berry; <br><b>Rating: </b>4<br><b>When: </b>3 years ago<br>The place has potential. Palace block is famous and influential renessaince building,  but courtyard look's like a parking lot, cars are next to fountains, it could be polished more.<br><br>",PRK
20,Fountain of the Books,http://www.prolocoroma.it/la-fontana-dei-libri-roma/,,12.4741563,41.8984341,4.6,68,"[]<b>Author: </b>Rue Jer; <br><b>Rating: </b>3<br><b>When: </b>2 months ago<br>Not showing mush , no sign or so<br><br><b>Author: </b>Banana Moon; <br><b>Rating: </b>5<br><b>When: </b>7 months ago<br>Nice<br><br><b>Author: </b>Marco Bucci; <br><b>Rating: </b>5<br><b>When: </b>2 years ago<br>It is a fountain that I first saw on internet years ago. It was a nice surprise to find out accidentally in the streets of Roma, because the fountain is simple. Yet, it has its charm.<br><br><b>Author: </b>Pietro Bergamaschini; <br><b>Rating: </b>5<br><b>When: </b>4 years ago<br>One of the countless Roman Fountains. To the side of the Palazzo Madama, seat of the Senate.<br><br><b>Author: </b>Valentina Farinelli; <br><b>Rating: </b>4<br><b>When: </b>5 years ago<br>Pretty little fountain overlooked by the most :)<br><br>",PRK
38,Cortile Ottagono,,,12.4548014,41.90647269999999,4.7,44,"[]<b>Author: </b>Dijana; <br><b>Rating: </b>5<br><b>When: </b>3 months ago<br>Octagonal Courtyard is the inner court of the Belvedere Palace.  It used to be known as the Cortille delle Statue. My favorite is Laocoon and his sons.<br><br><b>Author: </b>Jon Strata-Haven Lord Buckingham the 4th; <br><b>Rating: </b>5<br><b>When: </b>8 months ago<br>Went here to begin my pilgrimage in the Holy Land. Start of Art.<br><br><b>Author: </b>Henry and Horne Wealth Management; <br><b>Rating: </b>5<br><b>When: </b>2 years ago<br>Obviously one of the most amazing collections of art. you will ever see in your lifetime and completely unique to this one place in the world.<br><br><b>Author: </b>Andres Chile; <br><b>Rating: </b>5<br><b>When: </b>3 years ago<br>The most remarkable statues of the collection are here, the ""Laocoonte"" and ""Belvedere's Apollo"" are just amazing<br><br><b>Author: </b>Shikha Singh; <br><b>Rating: </b>5<br><b>When: </b>2 years ago<br>Beautiful place...<br><br>",PRK
0,Villa Abamelek,,,12.4574043,41.88817969999999,4.6,44,"[]<b>Author: </b>Antonio Vescio; <br><b>Rating: </b>4<br><b>When: </b>6 months ago<br>Unfortunately I could not visit it because I was out of hours, but from the outside it was very beautiful. I will definitely come back for a visit<br><br><b>Author: </b>Stefano Sabuzi; <br><b>Rating: </b>5<br><b>When: </b>8 months ago<br>Wonderful. Too bad it is not possible to visit it because it is owned by the Russian Federation.<br><br><b>Author: </b>Romeo Charlie; <br><b>Rating: </b>4<br><b>When: </b>9 months ago<br>Wonderful location, historical and rich. Unfortunately, I don't think there are days in which it can be visited by the public, being an embassy. Russia in the heart of the heart of Rome.
Thanks if you would like to click like below.<br><br><b>Author: </b>Ala Fazz; <br><b>Rating: </b>1<br><b>When: </b>3 weeks ago<br>Big<br><br><b>Author: </b>Fpixile P; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>The Russians in Italy want us very well<br><br>",PRK
28,Fontana dell'Aquilone,,,12.4514706,41.9038995,4.7,32,"[]<b>Author: </b>B.J.R.; <br><b>Rating: </b>4<br><b>When: </b>4 months ago<br>The largest of all 100 garden fountains. It takes this name from the huge concrete eagle that surmounts its spire. It has an oval swimming pool measuring approximately 32x12m.<br><br><b>Author: </b>Jaroslaw Dabrowski; <br><b>Rating: </b>5<br><b>When: </b>a month ago<br>Nice fountain in the heart of the Vatican.<br><br><b>Author: </b>Alex Urso; <br><b>Rating: </b>4<br><b>When: </b>3 weeks ago<br>Splendid place! A tiny country ""micro-state"" located in the heart of one of the most unique cities in the world. What to have full eyes. I highly recommend to anyone visiting the Vatican or the city of Rome.<br><br><b>Author: </b>Андрей Корсаков; <br><b>Rating: </b>4<br><b>When: </b>7 months ago<br>beautiful but not very well maintained fountain<br><br><b>Author: </b>Christophe Gilier; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Magnificent<br><br>",PRK
30,Giardino Quadrato,,,12.452841,41.9053927,4.7,30,"[]<b>Author: </b>JK Thum (TJK); <br><b>Rating: </b>4<br><b>When: </b>2 years ago<br>Very well maintained<br><br><b>Author: </b>Add Name; <br><b>Rating: </b>5<br><b>When: </b>2 years ago<br>Citruses are eaten by vatican green parrots<br><br><b>Author: </b>Alan DoubleYou; <br><b>Rating: </b>5<br><b>When: </b>2 years ago<br>Beautiful garden<br><br><b>Author: </b>Michael Otillinger; <br><b>Rating: </b>5<br><b>When: </b>8 months ago<br>Beautiful place, especially in the evening, really nice view, in the foreground the garden and behind it the dome of St. Peter's Basilica.<br><br><b>Author: </b>Alessio Fauni; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Visible only if you enter the Vatican Museums, after the first rooms, you go outside and you are in this fabulous internal garden. Very well cared for and with an incredible green lawn, it allows you to stop in comfortable benches while enjoying the multitude of period buildings and works scattered around. Really beautiful<br><br>",PRK
35,Fontana delle Tiare,,,12.4578041,41.9032632,4.8,29,"[]<b>Author: </b>Dijana; <br><b>Rating: </b>4<br><b>When: </b>3 months ago<br>Very nice fountain but neglected. Too bad.<br><br><b>Author: </b>Prashant Singh; <br><b>Rating: </b>5<br><b>When: </b>10 months ago<br>Words can’t describe... simply amazing...<br><br><b>Author: </b>Asif J Iqbal; <br><b>Rating: </b>4<br><b>When: </b>a year ago<br>The smallest country and it was a great to visit and collect historical information.<br><br><b>Author: </b>Santiago David Quiroga; <br><b>Rating: </b>5<br><b>When: </b>4 years ago<br>Free, natural and so fresh water! So good, the Rome's water is one of the best ones in Italy. This is something very typical in Rome, public fountains that give fresh water all the time for free<br><br><b>Author: </b>Gianluca Pica; <br><b>Rating: </b>5<br><b>When: </b>a month ago<br>Here is one of the small local fountains of Rome, one of those added in the 1920s to give the Roman districts a new symbol.
As a local tourist guide I tend to point out how the curious fountain, even in a rather conspicuous way, refers to the constant presence of the Pope in the Vatican, since the 13th century. Although, it is fair to say, the Fontana delle Tiare symbolizes the Borgo district, the one built close to the Vatican walls and, consequently, in constant and intimate relationship with the pontiff.
Excellent point, I still suggest, where to get fresh and healthy water on hot summer days.<br><br>",PRK
46,Fontana delle Palle di Cannone,,,12.4632275,41.9035875,4.2,21,"[]<b>Author: </b>Rue Jer; <br><b>Rating: </b>3<br><b>When: </b>2 months ago<br>Nice<br><br><b>Author: </b>Maria Tanasa; <br><b>Rating: </b>5<br><b>When: </b>2 months ago<br>Fontana delle Palle di Cannone_The Fountain of the Giulelelor de Tun- via Porta di Castelo is attached Vatican Universities LUMSA
The fountain made with cannonballs alludes to the tumultuous events in Castel Sant'Angelo which is two steps away is the work of the artist Pietro Lombardi who completed in 1927.<br><br><b>Author: </b>Stefano Bucciarelli; <br><b>Rating: </b>4<br><b>When: </b>3 months ago<br>Just beyond the open arches in the Passetto

I like to cross Borgo, now more than ever, with the few tourists and the little bars at half service.
It is a different, less contemporary Rome, you can feel it.
Beyond Porta Castello there is the fountain, and it is useless to point out the pitiful state of abandonment in which it falls and the disheartening decay that reigns around it.
A pile of stacked stone balls, the head of a faun under a travertine arch and the worn coat of arms of the Municipality of Rome.
Perhaps it is a metaphor, the latest descent of the ""franzosi da 'sti laces"". Which made the dream of the Roman democrats vanish, putting ""er Papa Re"" on the throne.
This is also why there has always been a very heated rivalry between Italy and France.
“Er comparison, it goes without saying, it doesn't hold up. Paris may also be beautiful, but nothing to what it sees with the capital "".<br><br><b>Author: </b>Alessio Fauni; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>One of the beautiful Allusive Fountains, created in the various districts of Rome; in particular, this dates back to the first half of the twentieth century by the artist Pietro Lombardi and the cannon balls arranged in a pyramid are an allusion to the nearby fortress of Castel Sant'Angelo, all under a beautiful brick and travertine arch with the coat of arms of the Municipality of Rome set in the middle. Definitely worth seeing.<br><br><b>Author: </b>Stefano Manzo; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>The Fountain of the Cannon Balls is located in the evocative XIV district (Borgo), in via di Porta Castello, near the arches present in the Passetto that gave the street its name.

The fountain is in travertine the most representative stone of Rome, realized together with several others by Pietro Lombardi in the 20s of the last century (see the special note in the margin).

The working fountain with drinking water is framed by a round arch in travertine, crowned with bricks in whose apex is placed the emblem of the municipality of Rome, with the classic acronym (SPQR from the Latin Senatvs PopvlvsQve Romanvs - the Senate and Roman people).

Inside the niche formed by the aforementioned arch is the composition, at the center recessed in the façade there are nine balls in the first row and others placed behind the whole with a pyramid shape representing cannon balls of the nearby Castel Sant'Angelo, with the center a mask on whose mouth is inserted a cinnamon from which the water that spills onto a simple tank comes out, from which the water then pours onto a collection tray almost on the edge of the ground (the base of the fountain has a shape rounded and slightly raised).

The composition is completed by two hemispheres placed at the sides, from which water is poured through the spouts on as many small basins.

Overall, the fountain is pleasant and the state of conservation is discreet.

NOTE On the RIONI fountains:

They are very characteristic and are adorned with the emblem or the characteristic symbols of the district they represent were commissioned in 1926 by the governor of Rome, and the subsequent assignment was assigned to Pietro Lombardi, the architect who had already built the fountain of the Amphorae of Testaccio, he performed them in about three years.

Here is the list of the remaining fountains:

1) FONTANA DELLE ANFORE - R. TESTACCIO
2) TIMON FOUNTAIN - R. RIPA
3) FOUNTAIN OF THE BARREL - R. TRASTEVERE
4) FOUNTAIN OF TIARE - R. BORGO
5) FOUNTAIN OF THE CANNON BALLS - R. BORGO
6) FOUNTAIN OF BOOKS - R. Sant'Eustacchio
7) FOUNTAIN OF THE ARTISTS - R. CAMPO MARZIO
8) PIGNA FOUNTAIN - R. PIGNA
9) FONTANA DEI MONTI - R. MONTI (via S. Vito - Esquilino district)

FOUNTAINS NOTE IN ROME

The fountains in Rome, are one of the characteristic elements of the eternal city, there are those who say that it is the city with the most fountains in the world.

They have been an important element since ancient Rome, today in addition to the typical cast-iron fountains called ""nasoni"" (around 2000), there are very beautiful ones located in the most disparate places, such as villas, squares, streets, courtyards and more.

Some have been created by the greatest artistic geniuses of all times, a name above all Gian Lorenzo Bernini.

The importance they have in street furniture is also witnessed by the admiring looks of tourists and by the fact that they also have the social utility of quenching thirst after perhaps a long walk in the sun.<br><br>",PRK
9,Fontana del Peschiera,http://www.sovraintendenzaroma.it/i_luoghi/roma_medioevale_e_moderna/fontane/mostra_dell_acquedotto_del_peschiera_in_piazzale_degli_eroi,+39 06 0608,12.4484915,41.9088486,4.1,18,"[]<b>Author: </b>Rue Jer; <br><b>Rating: </b>4<br><b>When: </b>2 months ago<br>Modern but beautiful<br><br><b>Author: </b>Cesare Roncacci; <br><b>Rating: </b>5<br><b>When: </b>7 months ago<br>Fountain recently restored very simple but functional

The fountain in Piazzale degli Eroi is the final exhibition of the Peschiera Aqueduct, considered one of the largest aqueducts in Europe, whose entry into service in 1949 was celebrated with a solemn ceremony in the presence of the President of the Republic Luigi Einaudi.<br><br><b>Author: </b>the little sailor; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Fountain recently restored by FENDI, very beautiful in its simplicity. The jet should be enhanced. the surrounding area is very lively and close to the CYPRUS metro.<br><br><b>Author: </b>Marco Veronesi; <br><b>Rating: </b>4<br><b>When: </b>9 months ago<br>Very beautiful<br><br><b>Author: </b>giuseppe micheli; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>4 jets + 1 central piu 'high and also from 4 semicircles other fountains with more' water + 4 jets not funzione.Una fountain risorgimento.Del Peschiera and its lands even an inscription.<br><br>",PRK
