,Name,Website,Phone Number,LON,LAT,Rating,Popularity,Last 5 Reviews,type
7,Cluny Museum - National Museum of the Middle Ages,https://www.musee-moyenage.fr/,+33 1 53 73 78 00,2.3440808,48.8504833,4.3,3117,"[]<b>Author: </b>Chad Taylor; <br><b>Rating: </b>4<br><b>When: </b>3 weeks ago<br>Great if you're interested in medieval or classical history with remnants of Roman bathes and ornately decorated medieval books and biblical transcripts.<br><br><b>Author: </b>Suzanna Szarka; <br><b>Rating: </b>5<br><b>When: </b>9 months ago<br>Nice, clean, interesting museum<br><br><b>Author: </b>Local Guide (Guide Local sur Paris); <br><b>Rating: </b>5<br><b>When: </b>6 months ago<br>Amid the bests of museums of Paris! This museum were the Romain Bath durind the 1th century.
It is too one of my favorites.<br><br><b>Author: </b>Ana B; <br><b>Rating: </b>3<br><b>When: </b>10 months ago<br>I expected to see more of Medieval Paris in this museum like maps of how Paris looked like back then, interiors or any visual content (of how people lived). There were only three rooms available: the Roman baths, The Lady and the Unicorn room, and a room with small treasures of every day objects (like plates, cups, knives etc.) It takes maximum half an hour to see everything, since it’s very small.<br><br><b>Author: </b>TimeTravelRome; <br><b>Rating: </b>5<br><b>When: </b>2 months ago<br>Roman thermal Baths at Cluny is well restored and definitely a must see.<br><br>",MUSE
17,Mémorial de la Shoah,http://www.memorialdelashoah.org/,,2.3562052,48.8549507,4.6,2426,"[]<b>Author: </b>Richard Wax; <br><b>Rating: </b>5<br><b>When: </b>7 months ago<br>A very moving experience indeed. Perfectly managed, the staff are most welcoming. One should allow at least 90 minutes for the visit to benefit from the recordings from survivors.<br><br><b>Author: </b>Cindy Minor; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>A beautiful tribute to the Jews that were arrested by the French police and the people of the Resistance with the courage to help as many as they could. It's is donations only. Very worth the stop<br><br><b>Author: </b>Capu; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>""Those who cannot remember the past are condemned to repeat it"" -George Santayana.

This is why i think this memorial is really significant for all of us.

Plus, this memorial contain lot of archives and the tour guide take time to give us as much explanation and details as possible to understand what this dark period really was.

I appreciated these victims didn't die for anything.<br><br><b>Author: </b>Tyler M; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Exceptionally well put together memorial and museum.  Lots of information, including letters and recorded interviews from first-hand accounts.  We spend a couple hours walking, reading, and listening.  Getting perspective from another country's point of view is always eye-opening, and this was no exception.<br><br><b>Author: </b>Darren White; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>A very moving place to visit. Informative and saddening<br><br>",MUSE
13,Musée Maillol,http://www.museemaillol.com/,+33 1 42 22 59 58,2.3249052,48.85477419999999,4.4,2262,"[]<b>Author: </b>Nguyễn Văn Tứ; <br><b>Rating: </b>5<br><b>When: </b>2 months ago<br>wow , it so nice<br><br><b>Author: </b>Md Rakib Hassain; <br><b>Rating: </b>3<br><b>When: </b>11 months ago<br>Beautiful gallery. I wanna to enjoy.<br><br><b>Author: </b>Sebastien David; <br><b>Rating: </b>5<br><b>When: </b>10 months ago<br>Excellent boutique museum with Maillol permanent collection<br><br><b>Author: </b>Mohamed El halloubi; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>It's fantastic! I enjoyed my visit so much<br><br><b>Author: </b>James Dignam; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Naives exhibit is excellent. Beautiful gallery. Must see.<br><br>",MUSE
46,Choco-Story Paris - Musée du Chocolat,http://www.museeduchocolat.fr/,+33 1 42 29 68 60,2.3501113,48.8705577,4.3,2249,"[]<b>Author: </b>Mc Da; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Lovely museum! There's loads of information to learn about chocolate, where it came from and how it is made. Beautiful exposition of chocolate cups (some of them are truly stunning), and also a bit of a history of chocolate in France. At the end there is demonstration where chocolate is made in front of your eyes, and you get to taste the delicious freshly made pralines. As you go through the museum, there's lots of opportunities to taste different types of chocolate too! And of course you can buy some more in the souvenir shop at the end. Really worth visiting!<br><br><b>Author: </b>Marti Thierry; <br><b>Rating: </b>5<br><b>When: </b>8 months ago<br>My favourite museum!<br><br><b>Author: </b>Saule Akisheva; <br><b>Rating: </b>5<br><b>When: </b>6 months ago<br>It's an amusing and fun place to visit.<br><br><b>Author: </b>Susannah Shmurak; <br><b>Rating: </b>4<br><b>When: </b>a year ago<br>Nice museum, very friendly and helpful staff and some interesting exhibits. My kids and I took a workshop, which was fun and provided a lot of quite delicious homemade chocolate creations to take home.
*One big suggestion for this museum, however: PLEASE add some serving pieces to all those samples of chocolate everywhere and to the workshop bowls! People are coming from all over the world, picking up viruses as they travel through Paris, and then sharing them with everyone else as they all reach into bowls. It's a recipe for passing colds, flu, and other nasty bugs. Other workshops we've taken also required everyone to wash their hands first. No one here seemed to care. Very surprising (and disheartening). Besides this, though, our trip to the museum was very enjoyable.<br><br><b>Author: </b>Joel George; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Amazing place, great for kids
At starting they give u 4 chocolates to try and also give kids a treasure hunt. Museum was very interesting while showing the history of chocolate. BTW first floor is a haven for all chocolate lovers as there is a chocolate dispenser there telling that you can have as many chocolates as u want for free.Demonstration was also nice. I highly recommend this place.<br><br>",MUSE
10,Maison Européenne de la Photographie,http://www.mep-fr.org/,+33 1 44 78 75 00,2.3589251,48.85513599999999,4.4,1675,"[]<b>Author: </b>Kate Bell; <br><b>Rating: </b>5<br><b>When: </b>10 months ago<br>Saw a good expo on Wurm, not crowded at all. The location is very central if they have anything interesting on when you're nearby<br><br><b>Author: </b>Orly Usa; <br><b>Rating: </b>5<br><b>When: </b>7 months ago<br>Good exposition , if you love photos is the right place to be<br><br><b>Author: </b>Liv Robroek; <br><b>Rating: </b>2<br><b>When: </b>9 months ago<br>Main exhibition had not much to do with photography imo. If anything, it was a documentation of some guy's (cliché) performance-art project..<br><br><b>Author: </b>Denis Pritchin; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>A great place for photography, discovering new names and inspiration. Special thanks to the staff for the quality of the exhibitions! Beautiful book shop inside🙆🏻‍♂️<br><br><b>Author: </b>Omar; <br><b>Rating: </b>5<br><b>When: </b>6 months ago<br>Amazing 🤩<br><br>",MUSE
18,Maison de Victor Hugo,http://www.maisonsvictorhugo.paris.fr/,+33 1 42 72 10 16,2.3661911,48.85482560000001,4.3,1334,"[]<b>Author: </b>Ete Ogor; <br><b>Rating: </b>5<br><b>When: </b>in the last week<br>It is a beautiful house. Each room goes through a stage of Victor Hugo's life with a lot of art work. I had a wonderful visit.<br><br><b>Author: </b>Jose Figueroa; <br><b>Rating: </b>5<br><b>When: </b>8 months ago<br>A mandatory stop during a visit to Paris. Besides there are 100% authentic bistros; and some shopping around the Place (Square) Des Visges. You need to reserve half-a-day for this tour<br><br><b>Author: </b>Nikolaj Sadowsky; <br><b>Rating: </b>5<br><b>When: </b>9 months ago<br>This is a great place to visit if you're a Victor Hugo fan. As an added bonus, it's free.<br><br><b>Author: </b>Vitalii Toderian; <br><b>Rating: </b>4<br><b>When: </b>a year ago<br>It's a great place. Everyone should visit this place<br><br><b>Author: </b>Penelope Elphinstone; <br><b>Rating: </b>5<br><b>When: </b>2 years ago<br>We saw Victor Hugo's apartment which has been painstakingly reconstructed to show what it would have been like. The Chinese drawing room was reassembled in 1903 and looked wonderful with the sun streaming in. The bedroom where he slept at the end of his  life has also been faithfully recreated. I recommend this museum and now would like to visit the house in Guernsey<br><br>",MUSE
16,Jeu de Paume,http://www.jeudepaume.org/,+33 1 47 03 12 50,2.3240664,48.8657992,4.4,1298,"[]<b>Author: </b>Dr Dorothy Lobel King; <br><b>Rating: </b>5<br><b>When: </b>6 months ago<br>Always has several interesting contemporary art exhibitions, usually focusing on photography.<br><br><b>Author: </b>Mohamed Somji; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>The space itself isn't that extraordinary to look at from the outside but read up on the fascinating history. I visited the Sally Mann show which was wonderful. The galleries are a bit compact so try and go early or late to avoid the crowds. Nice bookstore too and when the weather is good, the cafe outside is nice.<br><br><b>Author: </b>Marcus Rose; <br><b>Rating: </b>3<br><b>When: </b>a year ago<br>Hip riverside modern art museum featuring dumb installation pieces that defy real understanding. Nice high ceilinged exhibition rooms.<br><br><b>Author: </b>Kerimcan Guleryuz; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Consistantly amazing shows, especially well curated exhibitions beautifully showcased around the time of Paris Photo. I have yet to see a less than impactful, unique, beautifully executed exhibition there in all these years.<br><br><b>Author: </b>Lee Shipley; <br><b>Rating: </b>3<br><b>When: </b>a year ago<br>I'm afraid I done much like the style of monochrome photography now featured in the exhibits. However, it is a great venue and others may like the darkish themes. The cafe is well-done Japanese... strangely appropriate.<br><br>",MUSE
6,Arab World Institute,http://www.imarabe.org/,+33 1 40 51 38 38,2.3572313,48.8489257,4.2,1162,"[]<b>Author: </b>Jack SIMON; <br><b>Rating: </b>5<br><b>When: </b>2 months ago<br>Outstanding Architecture for this Masterpiece of modern Architecture revealing the Finest Art and Outstanding Aknowledge of the Arabic Civilizations<br><br><b>Author: </b>JJ JJ; <br><b>Rating: </b>1<br><b>When: </b>in the last week<br>I have one word to describe this place. USELESS<br><br><b>Author: </b>Marie-Pascale ALBIEZ; <br><b>Rating: </b>5<br><b>When: </b>8 months ago<br>So nice and perfect place for drink 😍<br><br><b>Author: </b>Natasha L.M.; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Lovely museum! Beautiful architecture & informative, interesting exhibits. Especially enjoyed the view from the roof.<br><br><b>Author: </b>Juan Ignacio del Castillo; <br><b>Rating: </b>4<br><b>When: </b>10 months ago<br>Watch out for the opening hours. I just got there with some friends. They did not allowed us into the building.<br><br>",MUSE
19,Pavillon de l'Arsenal,http://www.pavillon-arsenal.com/,+33 1 42 76 33 97,2.3621998,48.8505847,4.3,1132,"[]<b>Author: </b>Claire Mériel (EvilPimousse); <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>This place is a kind of museum about Paris history, with explanations displayed both in French and English.
There are lots of old maps, drawings, statistics and facts presented around the room.
There are also temporary exhibitions.
It can most probably be fun for children too.
Last but not least, it's free, so you can come for several quick visits.
It's a nice way to spend an hour on a lazy Sunday!<br><br><b>Author: </b>privsurfer; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>This is a nice free museum with very nice staff. The architecture is very modern and the exhibits are very thought provoking. And best of all, it's free and fun. Easy way to spend two to three hours of your time in Paris. Plus the W.C. (toilet)here are free and clean! I recommend you to definitely visit this place...<br><br><b>Author: </b>Hugo Pedro-Martins; <br><b>Rating: </b>3<br><b>When: </b>10 months ago<br>Interesting... But not overly impressive.<br><br><b>Author: </b>Facundo Bey; <br><b>Rating: </b>3<br><b>When: </b>a year ago<br>Nice and free museum of the metropolitan area of Paris. There are free guided tours in french. Highly recommended for urbanists<br><br><b>Author: </b>Walter Petruska; <br><b>Rating: </b>4<br><b>When: </b>a year ago<br>Wonderful museum of the architectural history of Paris. Numerous interactive video displays, maps, drawings. Wish we could have seen more, but a new exhibit was being installed upstairs.<br><br>",MUSE
22,Musée national Eugène Delacroix,http://www.musee-delacroix.fr/,+33 1 44 41 86 50,2.3355825,48.8544557,4.1,1094,"[]<b>Author: </b>Ete Ogor; <br><b>Rating: </b>5<br><b>When: </b>in the last week<br>The Museum is in the artist's former apartment and it was beautiful. His garden is amazing!<br><br><b>Author: </b>Adam Ruskin; <br><b>Rating: </b>3<br><b>When: </b>9 months ago<br>It is more of a small museum than his house and workshop.  I was expecting more furniture and more of a workshop. They had some cool things painting box’s and the history about the house was nice. Few nice pieces of art some things were in English and Spanish.<br><br><b>Author: </b>Μάκης Ζορπέδης; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Great place! His apartment,studio and garden! Very quiet place, just us and the inspiration! Value for money the combining Louvre's ticket!<br><br><b>Author: </b>Dimitry Kochenov; <br><b>Rating: </b>1<br><b>When: </b>8 months ago<br>Totally absurd rules: they basically harrass you throughout. This could be a nice little museum, but the administration turned it into one of the most distasteful in the world.<br><br><b>Author: </b>Germain Cassis; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Nice museum, small and cozy. It takes you back to the history of Eugene Delacroix and how his drawings can be found in many famous Parisian places. Worth it<br><br>",MUSE
