,Name,Website,Phone Number,LON,LAT,Rating,Popularity,Last 5 Reviews,type
41,Square du Vert-Galant,https://www.parisinfo.com/musee-monument-paris/71519/Square-du-Vert-Galant,,2.3402998,48.8573719,4.4,875,"[]<b>Author: </b>Olivier Brunelat; <br><b>Rating: </b>5<br><b>When: </b>a week ago<br>Very quiet, so cute, in the center of Paris. It's very surprising<br><br><b>Author: </b>David de Marcos Ortega; <br><b>Rating: </b>4<br><b>When: </b>2 months ago<br>If there's a place in Paris, near the river, which form remains a ship, is this one.
Very very beautiful everything, and nearby the most famous cathedral of France.<br><br><b>Author: </b>Keet; <br><b>Rating: </b>5<br><b>When: </b>2 months ago<br>Beautiful spot to take a break and relax in the sun<br><br><b>Author: </b>Lisa; <br><b>Rating: </b>5<br><b>When: </b>4 months ago<br>Beautiful little park!!😊 I went here in autumn and tree was changing colors. Calm and nice place.<br><br><b>Author: </b>Kemal DİNÇ; <br><b>Rating: </b>5<br><b>When: </b>2 months ago<br>Perfect to get away from city in the center of the city.<br><br>",PRK
31,Jardin Catherine-Labouré,https://www.paris.fr/equipements/jardin-catherine-laboure-2465,+33 1 49 52 42 63,2.3205957,48.851091,4.6,804,"[]<b>Author: </b>Jean-Mathieu Saponaro; <br><b>Rating: </b>4<br><b>When: </b>8 months ago<br>Pretty small park<br><br><b>Author: </b>Vince Maret; <br><b>Rating: </b>5<br><b>When: </b>a week ago<br>A great and secluded garden just off the back of the French Prime Minister's residence. Carefully pruned beautiful flowers<br><br><b>Author: </b>Philippe Elia; <br><b>Rating: </b>5<br><b>When: </b>2 months ago<br>A small yet cosy garden next to notre dame du bac church<br><br><b>Author: </b>Andrew Graydon; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Walking down a back street we saw a sign and a gate in the wall. Entering this oasis in the middle of the city was amazing.

I realise that it's not on many lists but I would recommend any intrepid walker to take a water bottle (with pastis) a sandwich and a book.

In the centre of the city, it's a great place to unwind for an hour in between sites.<br><br><b>Author: </b>P S; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>One of the most beautiful gardens in Paris. Subtle, peaceful, sublime.<br><br>",PRK
35,Anne-Frank Garden,,+33 1 53 01 75 03,2.3550044,48.8615969,4.4,679,"[]<b>Author: </b>Dora Bobanovic; <br><b>Rating: </b>5<br><b>When: </b>6 months ago<br>This is definitely a new favourite spot. Hidden place in le Marais and its a great spot to sit to eat your lunch. When I went, there wasn't that many people which is nice because it was a nice way to escape from the crowds. Would definitely recommend as a spot to go for a break<br><br><b>Author: </b>Kemal DİNÇ; <br><b>Rating: </b>5<br><b>When: </b>2 months ago<br>A great park to never forget Anne Frank. Rest in peace...<br><br><b>Author: </b>Reetesh Sharma; <br><b>Rating: </b>5<br><b>When: </b>2 months ago<br>Cute little Park in the middle of central Paris!<br><br><b>Author: </b>Carlos “Made” Pardo; <br><b>Rating: </b>5<br><b>When: </b>8 months ago<br>Great hidden spot, full of locals and kids.<br><br><b>Author: </b>Josh Silverstein; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Really beautiful garden and playground, a tranquil spot relatively hidden in a very busy part of Paris<br><br>",PRK
28,Tino Rossi Garden,https://www.paris.fr/equipements/jardin-tino-rossi-1786,,2.3606886,48.8475663,4.4,676,"[]<b>Author: </b>Rayan Bitar; <br><b>Rating: </b>3<br><b>When: </b>10 months ago<br>Great view of the seine from an open air spot, a great place full of life but it's not safe late night on Saturdays.<br><br><b>Author: </b>Victor Charle Pedro; <br><b>Rating: </b>5<br><b>When: </b>11 months ago<br>It’s nice to be with a beautiful view of the Seine. A friendly environment. Suitable for a pic nic with friends<br><br><b>Author: </b>alex GOON; <br><b>Rating: </b>5<br><b>When: </b>2 months ago<br>Better than sitting at a café<br><br><b>Author: </b>damarys castillo; <br><b>Rating: </b>5<br><b>When: </b>10 months ago<br>Cool place to dance tango, salsa, merengue and reggaeton, next to the seine ! Best urban mood you'll get in a fancy city like this Paris !<br><br><b>Author: </b>Kashif Khan; <br><b>Rating: </b>5<br><b>When: </b>9 months ago<br>Family park  & Amazing environment there<br><br>",PRK
30,Jardin des Grands Explorateurs,,,2.3368324,48.8418443,4.5,651,"[]<b>Author: </b>Morgan Walesh; <br><b>Rating: </b>5<br><b>When: </b>7 months ago<br>Forget about the nearby Luxembourg gardens, this park is the best! Two different children's play areas, three ping pong tables, and an outdoor gym. There are also free toilets (if you are feeling courageous) and lots of grassy spots to picnic or sit down, unlike at the more uptight Luxembourg gardens.<br><br><b>Author: </b>Fatin Al; <br><b>Rating: </b>5<br><b>When: </b>2 months ago<br>Beautiful area, I loved the fountain, it can be very refreshing when the weather is too hot!<br><br><b>Author: </b>faucon pluton; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Beautiful garden where you'll find the place to play ping pong or any outdoor game. It has a place for children. Overall a good place for everyone, from those who like mild peace to those who want to play with friends<br><br><b>Author: </b>Ronaldo Emerick; <br><b>Rating: </b>4<br><b>When: </b>a year ago<br>Really nice, it's a pity I was here during a time leaves are dead<br><br><b>Author: </b>Kalliopi; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>What a great place to visit! Paris atmosphere..<br><br>",PRK
21,Rech à la Maison de l'Amérique latine,https://www.restaurant-rech.fr/,+33 1 49 54 75 10,2.3236947,48.8574028,4.4,645,"[]<b>Author: </b>Suzanne Frey; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Lovely spot for a serene/professional group event in the best neighborhood in Paris. Service was outstanding despite very tight quarters. I'd personally prefer a bit of A/C in the summer indoors, but c'est la vie ...<br><br><b>Author: </b>Charlie P.; <br><b>Rating: </b>4<br><b>When: </b>2 years ago<br>Nice institute. Also has a very good looking / average food restaurant inside. Not bad at all.<br><br><b>Author: </b>Rees John; <br><b>Rating: </b>4<br><b>When: </b>2 years ago<br>Great location and building.  The garden is fantastic<br><br><b>Author: </b>Sophie Tordjman; <br><b>Rating: </b>5<br><b>When: </b>2 years ago<br>Great food, great atmosphere, great place and great service!<br><br><b>Author: </b>Rajiv Sikka; <br><b>Rating: </b>5<br><b>When: </b>2 years ago<br>Nice food and good service. Lovely ambience.<br><br>",PRK
38,Garden of the botanical school,http://www.jardindesplantesdeparis.fr/fr/programme/galeries-jardins-zoo-bibliotheques/jardin-plantes-2762#section-3,+33 1 40 79 56 01,2.359385499999999,48.8434937,4.6,611,"[]<b>Author: </b>Rudolph; <br><b>Rating: </b>4<br><b>When: </b>a month ago<br>Particularly nice when flowers are in bloom...decent place to stroll or jog...dusty gravel on most paths though...small zoo, tropical greenhouses, natural history museum, library, and restaurant on the grounds as well.<br><br><b>Author: </b>Matt Carlson; <br><b>Rating: </b>5<br><b>When: </b>11 months ago<br>Great place to enjoy lots and lots of different plants. A few scarce English signs but mostly French.  No grass for picnicking but lots of benches.  Fun to see plants from all over the world.<br><br><b>Author: </b>Foteini Paschalidou; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>its a very nice spot for some rest in the madness of the big city. every season there is different plants and flowers, its so nice for a small bite and in general for a stroll. Natural history museum is next door and worth a visit too<br><br><b>Author: </b>Kristen Potter; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Beautiful place. Takes walk or a run, or just sit in the peaceful places, but do go!<br><br><b>Author: </b>SHAH KANAN CHOWDHURY; <br><b>Rating: </b>5<br><b>When: </b>2 months ago<br>Beautiful.<br><br>",PRK
19,Rosiers – Joseph Migneret Garden,,,2.360175,48.8573694,4.5,586,"[]<b>Author: </b>Kemal DİNÇ; <br><b>Rating: </b>3<br><b>When: </b>2 months ago<br>Very easy to miss the entrance. It's a nice park but I believe it's way too much surrounded by buildings. It's okay. Therefore 3 stars.<br><br><b>Author: </b>Elies Lucio; <br><b>Rating: </b>5<br><b>When: </b>2 months ago<br>Perfect place to eat a falafel<br><br><b>Author: </b>Apoorv Swarup; <br><b>Rating: </b>5<br><b>When: </b>11 months ago<br>Found this hidden gem close to my place through an FT article. Will be my go-to place to sit down and eat falafel from now!!<br><br><b>Author: </b>V H; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Great little park. Feel a bit silly even reviewing it because it’s very rarely got more than half a dozen people in it, when the street outside is packed with tourists milling around and stuffing falafels down their gullets.  Incredibly peaceful spot and very, very easy to miss the entrance. Twice. Even with the address in Google Maps. Maybe it should just stay hidden.<br><br><b>Author: </b>Matteo Veleno; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Beautiful hidden garden, a real gem if you manage to find it. It’s tucked away in between buildings but once you discover it you will love the peace & quiet, away from the bustling surroundings of shops, tourists. It’s worth a visit if you have some extra time in Paris and if you like to go off the beaten track a little.<br><br>",PRK
6,Zadkine Museum,http://www.zadkine.paris.fr/,+33 1 55 42 77 20,2.3340055,48.8430863,4.3,467,"[]<b>Author: </b>Wanda Needleman; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Charming small museum ... Excellent exhibit<br><br><b>Author: </b>michael krass; <br><b>Rating: </b>1<br><b>When: </b>a year ago<br>a lousy experience. cranky mean uncaring staff, no no sense of the artist who worked there, the atmosphere gone. not recommended.<br><br><b>Author: </b>Gaston Assayas; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>I did love this museum, didn't knew the artist before, it was great!<br><br><b>Author: </b>Paz Prem; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>A beautiful collection of unique sculptures by the modernist Zadkine set within his former studio and around a lovely, tranquil courtyard. Well worth visiting and often free entry.<br><br><b>Author: </b>e m; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>wonderful little museum of sculptures and paintings themed on the forest.<br><br>",PRK
40,Fontaine des Mers,http://www.parisinfo.com/transports/90907/Place-de-la-Concorde,,2.3207429,48.8649451,4.5,419,"[]<b>Author: </b>Ishan; <br><b>Rating: </b>5<br><b>When: </b>10 months ago<br>The Fontaines de Mers are two monumental fountains located at the south of the Place de la Concorde in center of Paris. You can examine the beautiful view, click pictures. During night time the fountain is lit by lights all over and have a amazing view. Nice structure, another beauty to visit  in paris and add to your memorable trip.<br><br><b>Author: </b>Diman Prrok; <br><b>Rating: </b>5<br><b>When: </b>9 months ago<br>The fountains are incredibly superb! What an architecture and style. I love the details, it really makes Paris live up to its name.<br><br><b>Author: </b>Benedict Uy; <br><b>Rating: </b>4<br><b>When: </b>a year ago<br>When I was coming across the river from the bridge, the obelisk was standing out quite a lot with its blue hue. It wasn't until I got closer that I noticed that there was also a fountain. The fountain did look interesting but it was hard to see since it wasn't lit up much. It was also quite busy around the area so it was hard to get to the island with the obelisk and the fountain. It is an interesting thing to look at if you're in the area.<br><br><b>Author: </b>Saïf AL-TEKREETI; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Twelve different sculptors worked on the statuary of the fountains, closely supervised by Hittorff, who made sure that the entire ensemble would be harmonious and balanced.
A prominent feature of the design of both fountains was a mushroom-shaped cap above the central vasque.
Water was to jet from the top of the cap and then cascade downward into a circular vasque, then down into a large circular basin below.
The major figures of the fountains were made of cast iron, florentined, or painted with bronze and gold paint. The smaller figures of the tritons and nereids were made of bronze.
Between 1833 and 1840, Hittdorff modified the plans several times.
In 1835, when a government committee reported that the water supply would not be sufficient for four new fountains, he reduced the number to two. The obelisk was put in place on the square on October 25, 1836. Both fountains were completed in May, 1840.
In 1862–63, the fountains were restored, and the bronze and gold paint was replaced with a bronze coating.<br><br><b>Author: </b>Jitendra Singh; <br><b>Rating: </b>5<br><b>When: </b>2 years ago<br>The set of 2 fountains is a masterpiece and it's beauty cannot be defined in words. The art on these though I don't know their symbols meaning but looks like every small part of it wants to tell you something.
When fountains are running you can keep looking at them and that will give relax to your eyes. Seeing them at sunset or having sunrays falling from between clouds will make you feel that you have seen something gorgeous.
All in all a very beautiful place to visit.<br><br>",PRK
46,Fontaine Saint-Sulpice,,,2.3333333,48.8508333,4.6,324,"[]<b>Author: </b>Tony Vourtsis; <br><b>Rating: </b>5<br><b>When: </b>3 months ago<br>Exxelent location<br><br><b>Author: </b>roy o.; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>The biggest, most magnificent Fountain I’ve ever seen!<br><br><b>Author: </b>Sander M; <br><b>Rating: </b>4<br><b>When: </b>2 years ago<br>Why does a fountain need a google rating? I don't know but it's a pretty damn cool one!<br><br><b>Author: </b>Master iOqY; <br><b>Rating: </b>5<br><b>When: </b>2 years ago<br>Overshadowed by the Church of Saint Sulpice is this fountain right outside of its frontage. I went early morning and the square was peaceful and serene. Just a few birds chirping and locals enjoying quiet moments on the benches.

The fountain wasn't on but surprisingly the water is quite clean for a public fountain. Make sure you make a pit stop when visiting Saint Sulpice.<br><br><b>Author: </b>Stuart Lee; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>But you just try to find the home of Catherine DeNeuve.<br><br>",PRK
23,Square des arènes de Lutèce et square Capitan,http://equipement.paris.fr/square-des-arenes-de-lutece-et-square-capitan-1760#local-calendar,,2.3533306,48.8447942,4.5,280,"[]<b>Author: </b>ThePit0007; <br><b>Rating: </b>5<br><b>When: </b>a month ago<br>Nice place to have lunch, play pétanque or just hang around some<br><br><b>Author: </b>Sadullah Cihan; <br><b>Rating: </b>5<br><b>When: </b>2 months ago<br>Cool place for having great time<br><br><b>Author: </b>Moustique Glamour; <br><b>Rating: </b>5<br><b>When: </b>2 months ago<br>Very nice place to chill<br><br><b>Author: </b>Running Man; <br><b>Rating: </b>5<br><b>When: </b>10 months ago<br>Nice semi-gidsen gem in Paris. It's a great place to hang out a little bit or rest your legs if you don't necessarily want to enter a bar. It's not reeeeaaaaly exploited as a tourist attraction, so, expect a tiny bit of gravel, did and weeds on the seats. So, maybe a place to avoid if you're uptight. Otherwise a must-see if your nearby.<br><br><b>Author: </b>Francesca Pirovano; <br><b>Rating: </b>4<br><b>When: </b>10 months ago<br>Nice place to relax and read a book.<br><br>",PRK
36,Square George Cain,,,2.3627277,48.8580303,4.4,219,"[]<b>Author: </b>Kemal DİNÇ; <br><b>Rating: </b>5<br><b>When: </b>2 months ago<br>Very beautiful,neat, quiet. Loved it!<br><br><b>Author: </b>Kellye Kosanda; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>This park is not too crowded and pretty quiet. It’s gorgeous in the early evening!<br><br><b>Author: </b>Gareth Twigden; <br><b>Rating: </b>3<br><b>When: </b>a year ago<br>Small garden that offers some quiet respite<br><br><b>Author: </b>Laurel Abbott; <br><b>Rating: </b>5<br><b>When: </b>3 years ago<br>Pretty little quiet park, great place to sit and eat anything delicious you picked up from the shops on the street.<br><br><b>Author: </b>Gregorio “The Midniter” Esparza; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Peaceful and relaxing.<br><br>",PRK
32,Labyrinth of the Jardin des Plantes,http://www.jardindesplantesdeparis.fr/fr/programme/galeries-jardins-zoo-bibliotheques/jardin-plantes-2762#section-7,+33 1 40 79 56 01,2.355959,48.843128,4.4,205,"[]<b>Author: </b>SHAH KANAN CHOWDHURY; <br><b>Rating: </b>5<br><b>When: </b>2 months ago<br>Awesome! A huge place for refreshment.<br><br><b>Author: </b>Benjamin Hirsch; <br><b>Rating: </b>4<br><b>When: </b>2 months ago<br>Love this place ! Magic<br><br><b>Author: </b>Cousta Gon; <br><b>Rating: </b>5<br><b>When: </b>7 months ago<br>Beautiful garden<br><br><b>Author: </b>gilles giudicelli; <br><b>Rating: </b>5<br><b>When: </b>2 years ago<br>Kids have a lot of fun there. Careful, though: they could hurt themselves in some places, so don't cut them loose entirely!<br><br><b>Author: </b>Rodolphe Minuit; <br><b>Rating: </b>5<br><b>When: </b>7 months ago<br>Fun<br><br>",PRK
