,Name,Website,Phone Number,LON,LAT,Rating,Popularity,Last 5 Reviews,type
23,Bianco,https://www.biancoparis.com/,+33 1 40 39 00 00,2.3469913,48.8650398,3.8,808,"[]<b>Author: </b>Koosha Zarei; <br><b>Rating: </b>5<br><b>When: </b>9 months ago<br>It was a really good restaurant and café in the area. I ordered an Italian wine which was fantastic. 👍👌<br><br><b>Author: </b>Paulo X; <br><b>Rating: </b>5<br><b>When: </b>7 months ago<br>Excellent place to have a coffee and people watch! Very charming area of Paris.
Heating lamps are always appreciated!
Service on point!<br><br><b>Author: </b>Davide Danti; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Great Italian bar and Cafe to enjoy amazing aperitivo like spritz and martini!! Very nice environment and staff welcoming you friendly in Italian way!! Nice music and interior!! Beautiful the area outside in terrace on the street❤️🇨🇵👍<br><br><b>Author: </b>KNIGHTSQUADRON; <br><b>Rating: </b>5<br><b>When: </b>10 months ago<br>Amazing restaurant best one ive been to in paris so far<br><br><b>Author: </b>adenfresh9; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>I went here 2 times in one day. I went for lunch and had a margarita pizza, it was so good, best pizza in Paris. For dinner I had a burger, it was great. The pizza was perfectly cooked, the burger was just perfect. Great people, waiters are very nice and respectful, definitely a restaurant to put on your bucket list. Awesome restaurant!<br><br>",CLUB
35,Les Bains-Douches,http://www.lesbains-paris.com/,+33 1 42 77 07 07,2.3522302,48.863845,4.2,731,"[]<b>Author: </b>Charaf Baqouah; <br><b>Rating: </b>5<br><b>When: </b>8 months ago<br>Restaurant here was great with live music and food was really good.<br><br><b>Author: </b>Evan Strait; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Best hotel in Paris. Remarkable restaurant. Classy rooms. Intricate decor.

Plus the music in their bar/ downstairs club is consistently phenomenal. One of Paris' most reliable destinations.<br><br><b>Author: </b>Marein Smits; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Beautiful hotel. Unfortunately due to strikes and parties we had not much time to enjoy. Breakfast was reasonable and we would recommend a more makeup friendly mirror  in the bathroom.<br><br><b>Author: </b>William Marshall; <br><b>Rating: </b>5<br><b>When: </b>2 years ago<br>Beautifully-designed hotel, with eclectic, comfortable rooms. Loved many of the fixtures and materials, which ranged from radically contemporary to traditionally luxurious. The bespoke stationery was a nice touch!
Unfortunately I didn't get to spend much time in the public areas, but they looked great.<br><br><b>Author: </b>Sasha Arandjelovic; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>The bar is awesome and  the barman funny guy and the cocktails are the best in paris, weekends nice music cool stuff<br><br>",CLUB
50,Le VIK Karaoké,https://vik-karaoke.com/,+33 1 42 01 84 85,2.3424493,48.8530829,4.8,624,"[]<b>Author: </b>Jorge Sarquis; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Nice place. Prepare your vocal cords and your lungs. Super friendly staff. You can also have a bite here.<br><br><b>Author: </b>Njweipi etamini ian; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Excellent setup. Affordable and clean. I recommend<br><br><b>Author: </b>Lande Backert; <br><b>Rating: </b>5<br><b>When: </b>2 years ago<br>Good fun, excellent service and staff. We had a very good time.<br><br><b>Author: </b>Marie; <br><b>Rating: </b>5<br><b>When: </b>2 years ago<br>We had so much fun ! The staff is very welcoming and the choice of songs is amazing. Perfect evening for a birthday :)<br><br><b>Author: </b>Steph; <br><b>Rating: </b>2<br><b>When: </b>2 years ago<br>Good service and a typical kareoke room, just severely overpriced. Also I was hoping for a decent beer but it was my first time getting a beer with water in it (expensive too)<br><br>",CLUB
17,Don Camilo,https://www.doncamilo.net/,+33 1 42 60 82 84,2.332042,48.856985,4.4,580,"[]<b>Author: </b>Jérome DEMOUGIN; <br><b>Rating: </b>3<br><b>When: </b>8 years ago<br>S Collaro imbuvable<br><br><b>Author: </b>Paris C; <br><b>Rating: </b>3<br><b>When: </b>4 years ago<br>Cabaret<br><br><b>Author: </b>Valentin Lancelot; <br><b>Rating: </b>5<br><b>When: </b>3 weeks ago<br>Excellent pizzas !! Thank you to Mégane for this exceptional evening !!<br><br><b>Author: </b>daphné Lavainne; <br><b>Rating: </b>4<br><b>When: </b>7 months ago<br>The place is beautiful, we were very well received. We do not come for the meal (a bit expensive compared to the quality of the wine and the tiramisus), however I am delighted with the show and the comedians and imitators present, we had a great time! We will come back<br><br><b>Author: </b>The Mask; <br><b>Rating: </b>4<br><b>When: </b>8 months ago<br>A great discovery that this authentic place where we spent a very good evening. The times and places to have fun being rare during this period, there we refueled.
The artists knew how to make the show.
The proximity of the stage and the hall is a plus.

The quality of the food served was perfect. Almost home-made. We had a blast!
One downside, the wait between courses, too long.
We will be back with great pleasure!<br><br>",CLUB
22,Le Cavern,http://www.lecavernclub.com/,+33 1 43 54 53 82,2.339853,48.8551662,3.5,577,"[]<b>Author: </b>Elizabeth Zanghi; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Under new management since December 2019. The new owners are fun and hospitable, and the employees ensure a good time. Recommend!<br><br><b>Author: </b>Dj Ams; <br><b>Rating: </b>5<br><b>When: </b>2 years ago<br>Super nice place. The host were really nice. My favorite was live music. Each week there is a different theme though and i think they don't have live music everyday they're open. In any case i really enjoyed<br><br><b>Author: </b>Gemma Holland; <br><b>Rating: </b>5<br><b>When: </b>5 years ago<br>I don't often write reviews... But I love this bar!! Good drinks, good music and cool atmosphere!

Only negative upstairs gets a little to busy for me.....Always end up dancing the night away until the early hours in the down stairs!!

Bar staff and managers are so friendly and fun always makes for a good night!! X<br><br><b>Author: </b>Ivan Mizutori; <br><b>Rating: </b>4<br><b>When: </b>2 years ago<br>Nice bar. Good drinks and music.<br><br><b>Author: </b>Lee Sam; <br><b>Rating: </b>5<br><b>When: </b>4 years ago<br>Cozy dance floor. DJ playing throw back jams. Everyone grooving along and feeling the music. Go here if you want to dance till dawn.<br><br>",CLUB
28,Le Piano Vache,https://m.facebook.com/Le-Piano-Vache-100684356686008/,+33 1 46 33 75 03,2.3477453,48.8473114,4.4,519,"[]<b>Author: </b>Angie Baptiste; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Came here in July 2019 On a whim. Was not disappointed. Was a little hard to find. Just a tad. Drinks were strong. One drink serves as admission to the watch the musicians.  Crowd was mostly locals/natives. Not many tourists. It’s a small room so come early to get a good spot with a good view.<br><br><b>Author: </b>Asn SK; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>We went there after reading the reviews and found out that it was a gem in the famous Latin Quartier. There was a jazz concert as we sipped on our drinks. Definitely a must go in the area.<br><br><b>Author: </b>David Henry; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Le Piano Vache is a dimly lit, rowdy rock ’n’ roll joint, its walls covered with concert posters and hundreds of old ID photos. It has a delightfully nostalgic feel, thanks to its furnishings which look like they haven’t been changed since the bar’s establishment in 1969. There are small tables along the bar, and a large space with a second bar and an old, out-of-tune piano sitting in the back.
Musically, every day here is different. Each Monday there is live manouche (French gypsy jazz); on other days the barman, or a DJ, focuses on 1980s music, gothic, punk, or rock. The bar is located in a small pedestrian street, just behind the Panthéon.<br><br><b>Author: </b>Shahin Amini; <br><b>Rating: </b>4<br><b>When: </b>2 years ago<br>It's an institution, everybody's been there at some point in their lives, and you'll go there too, if not yet. Apart from that, it's a very typical Left Bank student pub, with no special interest.<br><br><b>Author: </b>Robertina -; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>An amizing place, the owner is very friendly, the beer very good and we had a great time!<br><br>",CLUB
11,Chez Papa Jazz Club,http://www.papajazzclub-paris.fr/,+33 1 42 86 99 63,2.3335089,48.85537959999999,4.6,515,"[]<b>Author: </b>Adam Carlson; <br><b>Rating: </b>5<br><b>When: </b>a week ago<br>Fantastic food, fantastic live 1950’s era jazz, incomparable ambiance. I will return every time I’m in Paris!<br><br><b>Author: </b>Harguitay Don; <br><b>Rating: </b>4<br><b>When: </b>9 months ago<br>Nice place with great decor. Very romantic a bit pricey though<br><br><b>Author: </b>Bilge Genis; <br><b>Rating: </b>5<br><b>When: </b>7 months ago<br>The atmosphere is great especially if you like jazz and the food is delicious.
A little expensive but worth for the experience.<br><br><b>Author: </b>Jhamal Rahman; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>I visited Chez Papa in January of this year. My wife and I loved it. The hospitality, food and entertainment was great. I will visit Chez Papa again.

Jhamal<br><br><b>Author: </b>david callaghan; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>We didn't have a reservation when we arrived at the club so we were offered a table near the street to have a drink. After a while, we were then given a table right near the musicians as someone hadn't turned up for their reservation. Brilliant musicianship and atmosphere. Book so you don't miss out.<br><br>",CLUB
12,Le Caveau des Oubliettes,https://www.instagram.com/lecaveaudesoubliettes/,+33 1 42 02 08 44,2.346729,48.85200799999999,4.5,501,"[]<b>Author: </b>ray combs; <br><b>Rating: </b>5<br><b>When: </b>4 months ago<br>It starts with the staff at the location,  David & Camela are amazing! As a newbie to Paris it was exciting to find a live music venue, and I could not have chosen a better location. Please, don't let the stairs frighten you, what awaits you downstairs is fantastic music, friendly staff and the warm people of Paris, France. The wine and mixed drinks are top notch. I HIGHLY recommend that if you're in Paris, that you visit. If you're not happy after leaving, send you're drink bill and I'll pay the tab. 😉<br><br><b>Author: </b>Jack; <br><b>Rating: </b>4<br><b>When: </b>a year ago<br>Cool place to listen to some quality live music, mostly blues/jazz/rock n roll genre. Don't let the empty upstairs fool you, the cavern downstairs gets very packed even on a Sunday night. Admission is free as long as you buy a drink, but you really feel that admission ticket price in the drinks cost because they're heavily marked up. The room downstairs is quite small and seating is limited.<br><br><b>Author: </b>Edilia Peña; <br><b>Rating: </b>5<br><b>When: </b>8 months ago<br>We went to a great free jazz concert. Really good quality.<br><br><b>Author: </b>Fergus Priddle; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Great venue. The band was incredible and the sound was excellent. We went on a blues night but I’m sure the Jazz is as good. We got drinks via table service during the gig. The drinks are expensive but the entry was free when we went so it evens itself out in my opinion.<br><br><b>Author: </b>Cinthia Olveda; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>I LOVED this place. Full of locals and live band on Saturday night. The cave is super small so we where too 25 people watching the performance. We paid 24€ for the whole bottle of wine and no cover. The performance was in English which was Great!!!! We felt very welcomed here<br><br>",CLUB
41,Derya,https://www.restaurant-derya.com/,+33 1 47 70 87 84,2.3532677,48.8705819,4.3,473,"[]<b>Author: </b>Dominika Piecuch; <br><b>Rating: </b>5<br><b>When: </b>8 months ago<br>Great restaurant! Delicious food, really nice service, kind people. We took dish for 2 people, we couldn't finish it even in 3 😂. Really good starters. A lot of meat, but also some vege options. I regret just that I didn't have place for dessert, for sure it will be delicious. Next time I will try 😋<br><br><b>Author: </b>Mayenne Sebial; <br><b>Rating: </b>5<br><b>When: </b>8 months ago<br>Great service and food! Nice interior too.<br><br><b>Author: </b>Regis Denefle; <br><b>Rating: </b>3<br><b>When: </b>a year ago<br>My tartare of tomatoes was certainly emphatically, absolutely, distinctly garlicky! Not a bad thing if you are looking for something... resolutely garlicky. Garlic is good for you anyway, especially in France.<br><br><b>Author: </b>Anne O.; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Really nice staff and good food! Lunch menu for 15 € approx<br><br><b>Author: </b>Osman Bakker; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>It was a nice experience, the stuf were friendly<br><br>",CLUB
38,Tennessee - Paris,https://www.facebook.com/tennesseeparis/,+33 6 01 07 06 09,2.3390576,48.8537732,4.3,455,"[]<b>Author: </b>Srikrishna Murali; <br><b>Rating: </b>5<br><b>When: </b>6 months ago<br>It was an amazing pub we visited. It had a good collection of liquor and also an underground performance arena. We were lucky to have a few shots of tequila and enjoy a live jazz band performance with a large cup of beer. It was a great place and definitely a must visit if you're going pub-crawling/hopping. Lots of great bars/pubs in the area and this one definitely makes quite an experience to remember.<br><br><b>Author: </b>Nicolas Maillols; <br><b>Rating: </b>5<br><b>When: </b>in the last week<br>Best Bar Ever !<br><br><b>Author: </b>Upendra Bagale; <br><b>Rating: </b>4<br><b>When: </b>10 months ago<br>Great place to hangout having drinks. Staffs are friendly and speaks English. They have karaoke on their basement. It's amazing atmosphere out there.<br><br><b>Author: </b>Elizabeth Bohner; <br><b>Rating: </b>5<br><b>When: </b>10 months ago<br>As a Tennesseean, this is home away from home. Excellent cocktails, kind staff, good vibes! They always have events too :)<br><br><b>Author: </b>Alex; <br><b>Rating: </b>5<br><b>When: </b>8 months ago<br>Has to be the best bar in Paris! The happy hour offers very good prices and the staff is incredibly friendly!<br><br>",CLUB
