,Unnamed: 0,lugares,LAT_google,LON_google,labels,Quotes,Position,cluster_label
126,624,Whitsun,45.55951839999999,-80.39692109999999,GPE,"On their Whitsun visit to Sande, Peter’s father had tried to persuade him to put Inge into a private nursing home",126,1
127,499,Sande,26.4829154,-80.06562459999998,GPE,"On their Whitsun visit to Sande, Peter’s father had tried to persuade him to put Inge into a private nursing home",127,1
128,695,the Tivoli Garden,55.6736841,12.5681471,FAC,".” “Don’t you realize that I have a very demanding job? You’ve got nothing on your mind more important than walking with boys in the Tivoli Garden—yet you can’t even get to work on time!” She looked nervously at his gun in the shoulder holster, as if she was afraid he was going to shoot her",128,0
129,92,Copenhagen,55.676096799999996,12.568337199999998,GPE,"He was greeted by Detective Constable Tilde Jespersen, one of a handful of women in the Copenhagen force",129,0
130,188,Denmark,56.26392,9.501785,GPE,"It was the same story in each newspaper, Peter saw: an account of the butter shortage in Denmark, blaming the Germans for taking it all",130,0
131,412,Koge Bay,55.45752599999999,12.1821809,LOC,"You might imagine, from his manner, that it was he, not his famous ancestor, who had defeated the Swedish navy at the battle of Koge Bay",131,0
132,189,Denmark,56.26392,9.501785,GPE,"Braun said, “That might have been acceptable when their activities were confined to Denmark",132,0
133,18,Berlin,52.52000659999999,13.404954,GPE,But this story has gone all over the world!Berlin is furious,133,0
134,549,Stockholm,59.329323499999994,18.068580800000003,GPE,"“All these American newspapers got the story from the Reuters wire service, which picked it up in Stockholm",134,0
135,573,Sweden,60.12816100000001,18.643501,GPE,I believe theRealitynewspaper is being smuggled out to Sweden,135,0
136,574,Sweden,60.12816100000001,18.643501,GPE,His information from Sweden could be wrong,136,0
137,634,earth,37.23210770000001,-95.7243335,LOC,"However, Braun was right here in front of him, pawing the earth and champing at the bit, and this was not the moment to equivocate",137,1
138,550,Stockholm,59.329323499999994,18.068580800000003,GPE,Last night I spoke to a detective friend in Stockholm who has been discreetly asking questions at the wire service office,138,0
139,19,Berlin,52.52000659999999,13.404954,GPE,He thinks the newspaper comes on the Lufthansa flight from Berlin to Stockholm that stops here,139,0
140,551,Stockholm,59.329323499999994,18.068580800000003,GPE,He thinks the newspaper comes on the Lufthansa flight from Berlin to Stockholm that stops here,140,0
141,93,Copenhagen,55.676096799999996,12.568337199999998,GPE,"“So if we search every passenger boarding the flight here in Copenhagen, we should find the latest edition",141,0
142,402,Kastrup,55.6180236,12.6507628,LOC,I’ll go alone to Kastrup aerodrome to make arrangements quietly,142,0
143,9,Amager,55.6107703,12.6051632,GPE,"He drove out of the city and across a bridge to the island of Amager, where Kastrup aerodrome was located",143,0
144,403,Kastrup,55.6180236,12.6507628,LOC,"He drove out of the city and across a bridge to the island of Amager, where Kastrup aerodrome was located",144,0
145,552,Stockholm,59.329323499999994,18.068580800000003,GPE,"“There will be a special security check on the Lufthansa flight to Stockholm today,” he said",145,0
146,20,Berlin,52.52000659999999,13.404954,GPE,"Peter said, “Is the flight coming in on time from Berlin?” “Yes",146,0
147,190,Denmark,56.26392,9.501785,GPE,It would simplify Peter’s task if he had to search only those passengers joining the flight in Denmark,147,0
148,404,Kastrup,55.6180236,12.6507628,GPE,“I want you to call the pilot and say that no one will be permitted to deplane at Kastrup today,148,0
149,21,Berlin,52.52000659999999,13.404954,GPE,"This morning there were scheduled flights to Berlin, Hamburg, the Norwegian capital of Oslo, the southern Swedish city of Malmö, and the Danish holiday island of Bornholm, so he could not be sure which of the passengers were destined for Stockholm",149,0
150,335,Hamburg,53.5510846,9.9936819,GPE,"This morning there were scheduled flights to Berlin, Hamburg, the Norwegian capital of Oslo, the southern Swedish city of Malmö, and the Danish holiday island of Bornholm, so he could not be sure which of the passengers were destined for Stockholm",150,0
151,483,Oslo,59.913868799999996,10.7522454,GPE,"This morning there were scheduled flights to Berlin, Hamburg, the Norwegian capital of Oslo, the southern Swedish city of Malmö, and the Danish holiday island of Bornholm, so he could not be sure which of the passengers were destined for Stockholm",151,0
152,442,Malmö,41.2661152,-96.7222503,GPE,"This morning there were scheduled flights to Berlin, Hamburg, the Norwegian capital of Oslo, the southern Swedish city of Malmö, and the Danish holiday island of Bornholm, so he could not be sure which of the passengers were destined for Stockholm",152,1
153,36,Bornholm,55.160428,14.866883600000001,GPE,"This morning there were scheduled flights to Berlin, Hamburg, the Norwegian capital of Oslo, the southern Swedish city of Malmö, and the Danish holiday island of Bornholm, so he could not be sure which of the passengers were destined for Stockholm",153,0
154,553,Stockholm,59.329323499999994,18.068580800000003,GPE,"This morning there were scheduled flights to Berlin, Hamburg, the Norwegian capital of Oslo, the southern Swedish city of Malmö, and the Danish holiday island of Bornholm, so he could not be sure which of the passengers were destined for Stockholm",154,0
155,554,Stockholm,59.329323499999994,18.068580800000003,GPE,"While he was asking the Stockholm passengers to come forward, Peter went to a pay phone, called Tilde, and told her all was ready for the raid",155,0
156,612,Varde,44.974008000000005,-93.27250500000001,GPE,"When they were assembled in Varde’s office, Peter revealed his identity",156,1
157,22,Berlin,52.52000659999999,13.404954,GPE,The flight from Berlin was due now,157,0
158,707,the white silk,37.267555,-121.947383,FAC,He pushed its point into the lining of the old lady’s expensive luggage and tore a ragged gash in the white silk,158,3
159,94,Copenhagen,55.676096799999996,12.568337199999998,GPE, The brown envelope contained the catalogue of a Copenhagen glassware factory,159,0
160,409,Kirstenslot,55.6627965,12.581307699999998,GPE, An old-fashioned carriage drawn by two horses picked up Harald Olufsen and Tik Duchwitz at the railway station in Tik’s home village of Kirstenslot,160,0
161,345,Harald,42.3629322,-71.0686461,GPE,At the far end of a half-mile drive Harald saw a fairy-tale castle with battlements and turrets,161,1
162,191,Denmark,56.26392,9.501785,GPE,There were hundreds of castles in Denmark,162,0
163,319,Germany,51.165690999999995,10.451526,GPE,"“Sir, aren’t you worried about what the Nazis might do to you? We know how badly Jews are treated in Germany and Poland",163,0
164,491,Poland,51.919438,19.145135999999997,GPE,"“Sir, aren’t you worried about what the Nazis might do to you? We know how badly Jews are treated in Germany and Poland",164,0
165,192,Denmark,56.26392,9.501785,GPE,"But Denmark is not Germany, and the Germans seem to regard us as Danes first and Jews second",165,0
166,320,Germany,51.165690999999995,10.451526,GPE,"But Denmark is not Germany, and the Germans seem to regard us as Danes first and Jews second",166,0
167,575,Sweden,60.12816100000001,18.643501,GPE,"I suppose I could make a business trip to Sweden, then apply for a visa to the United States",167,0
168,701,the United States,37.09024,-95.712891,GPE,"I suppose I could make a business trip to Sweden, then apply for a visa to the United States",168,1
169,441,Lutheran,37.06250000000001,-95.677068,GPE,He really could not inflict inspirational Lutheran hymns on a cultured Jewish family,169,1
170,500,Sande,26.4829154,-80.06562459999998,GPE,Last year I worked as a laborer at a building site on Sande,170,1
172,405,Kastrup,55.6180236,12.6507628,GPE,Two Danes working for MI6 had been arrested at Kastrup aerodrome,172,0
173,95,Copenhagen,55.676096799999996,12.568337199999998,GPE,Men were risking their lives to send her photographs of Copenhagen harbor with nothing much happening,173,0
174,193,Denmark,56.26392,9.501785,GPE,"The more she thought about it, the more likely it seemed that the key to the problem could lie in Denmark",174,0
175,321,Germany,51.165690999999995,10.451526,GPE,The Danish west coast seemed the ideal location for a warning station designed to detect bombers approaching Germany,175,0
176,194,Denmark,56.26392,9.501785,GPE,And there was no one else in MI6 who had her ground-level knowledge of Denmark,176,0
177,33,Bletchley Park,51.9976597,-0.7406863,FAC,His office was a bedroom in the old house of Bletchley Park,177,0
178,576,Sweden,60.12816100000001,18.643501,GPE,"Sweden, being a neutral country, was not under his control",178,0
179,555,Stockholm,59.329323499999994,18.068580800000003,GPE,"She crossed her legs and went on, “I think the Swedish go-between has been passing copies of the illegal newspapers to Reuters in Stockholm, and this may have alerted the Germans",179,0
180,195,Denmark,56.26392,9.501785,GPE,“Then we’ll need a new way of getting information out of Denmark,180,0
181,260,Elsinore,33.668077200000006,-117.3272615,GPE,"“Fortunately we have set up a fallback option, using the boat train that crosses from Elsinore in Denmark to Helsingborg in Sweden",181,1
182,196,Denmark,56.26392,9.501785,GPE,"“Fortunately we have set up a fallback option, using the boat train that crosses from Elsinore in Denmark to Helsingborg in Sweden",182,0
183,368,Helsingborg,56.0464674,12.6945121,GPE,"“Fortunately we have set up a fallback option, using the boat train that crosses from Elsinore in Denmark to Helsingborg in Sweden",183,0
184,577,Sweden,60.12816100000001,18.643501,GPE,"“Fortunately we have set up a fallback option, using the boat train that crosses from Elsinore in Denmark to Helsingborg in Sweden",184,0
185,252,Downing Street,40.6838718,-73.9609311,FAC,.” “The gentleman who came here from Downing Street last week seemed to think otherwise,185,1
186,197,Denmark,56.26392,9.501785,GPE,She had found out the name of the long-distance aircraft detection system—radar—but it was clear Woodie would not let her investigate whether the Germans had such a system in Denmark,186,0
187,610,Trafalgar Square,51.508039000000004,-0.12806900000000002,FAC,.” She met Digby Hoare in Trafalgar Square,187,0
188,461,Nelson’s Column,45.508196399999996,-73.5538417,FAC,She stood at the foot of Nelson’s Column and watched him cross the road from Whitehall,188,1
189,621,Whitehall,51.50498220000001,-0.1265712,GPE,She stood at the foot of Nelson’s Column and watched him cross the road from Whitehall,189,0
190,534,Soho,40.723301,-74.0029883,GPE,"They shook hands, then walked toward Soho",190,1
191,702,the West End,29.7398525,-95.4704787,GPE,"It was a warm summer evening, and the West End of London was busy, its pavements thronged with people heading for theaters, cinemas, bars, and restaurants",191,1
192,426,London,51.5073509,-0.12775830000000002,GPE,"It was a warm summer evening, and the West End of London was busy, its pavements thronged with people heading for theaters, cinemas, bars, and restaurants",192,0
